wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788476105.19,0.00,0.01,28.60,,,0,0
1788476105.44,459.50,0.00,28.60,,,0,0
1788476105.45,459.51,0.01,28.60,,,0,0
1788476105.55,459.61,-0.01,28.60,,,0,0
1788476105.65,459.71,0.01,28.60,,,0,0
1788476105.75,459.81,0.01,28.60,,,0,0
1788476105.85,459.91,-0.00,28.60,,,0,0
1788476105.95,460.01,0.00,28.60,,,0,0
1788476106.05,460.11,0.00,28.60,,,0,0
1788476106.15,460.21,0.00,28.60,,,0,0
1788476106.25,460.31,-0.00,28.60,,,0,0
1788476106.35,460.41,-0.00,0.00,,,0,0
1788476106.45,460.51,0.01,0.00,,,0,0
1788476106.56,460.61,-0.00,0.00,,,0,0
1788476106.66,460.71,-0.00,0.00,,,0,0
1788476106.76,460.81,0.00,0.00,,,0,0
1788476106.86,460.91,0.01,0.00,,,0,0
1788476106.96,461.01,0.01,0.00,,,0,0
1788476107.06,461.11,0.01,0.00,,,0,0
1788476107.16,461.21,0.00,0.00,,,0,0
1788476107.26,461.31,0.00,0.00,,,0,0
1788476107.36,461.41,0.01,0.00,,,0,0
1788476107.46,461.51,0.01,0.00,,,0,0
1788476107.56,461.61,-0.00,0.00,,,0,0
1788476107.66,461.71,0.00,0.00,,,0,0
1788476107.76,461.81,0.00,0.00,,,0,0
1788476107.87,461.91,-0.00,0.00,,,0,0
1788476107.97,462.01,0.00,0.00,,,0,0
1788476108.08,462.11,0.00,0.00,,,0,0
1788476108.18,462.21,-0.00,0.00,,,0,0
1788476108.27,462.31,0.00,0.00,,,0,0
1788476108.38,462.41,0.01,0.00,,,0,0
1788476108.48,462.51,0.01,0.00,,,0,0
1788476108.58,462.61,-0.01,0.00,,,0,0
1788476108.68,462.71,-0.00,0.00,,,0,0
1788476108.78,462.81,0.00,0.00,,,0,0
1788476108.89,462.91,0.01,0.00,,,0,0
1788476108.99,463.01,-0.00,0.00,,,0,0
1788476109.09,463.11,0.00,0.00,,,0,0
1788476109.19,463.21,-0.00,0.00,,,0,0
1788476109.29,463.31,0.00,0.00,,,0,0
1788476109.40,463.41,-0.00,0.00,,,0,0
1788476109.49,463.51,-0.00,0.00,,,0,0
1788476109.59,463.61,0.00,0.00,,,0,0
1788476109.69,463.71,0.00,0.00,,,0,0
1788476109.79,463.81,0.01,0.00,,,0,0
1788476109.89,463.91,0.01,0.00,,,0,0
1788476109.99,464.01,0.00,0.00,,,0,0
1788476110.09,464.11,0.01,0.00,,,0,0
1788476110.20,464.21,0.01,0.00,,,0,0
1788476110.30,464.31,0.00,0.00,,,0,0
1788476110.40,464.41,0.00,0.00,,,0,0
1788476110.50,464.51,0.01,0.00,,,0,0
1788476110.60,464.61,0.00,0.00,,,0,0
1788476110.70,464.71,0.00,0.00,,,0,0
1788476110.80,464.81,0.01,0.00,,,0,0
1788476110.91,464.91,0.01,0.00,,,0,0
1788476111.01,465.01,-0.00,0.00,,,0,0
1788476111.11,465.11,0.00,0.00,,,0,0
1788476111.21,465.21,-0.00,0.00,,,0,0
1788476111.31,465.31,0.01,0.00,,,0,0
1788476111.41,465.41,0.01,0.00,,,0,0
1788476111.51,465.51,-0.00,0.00,,,0,0
1788476111.61,465.61,-0.00,0.00,,,0,0
1788476111.71,465.71,0.01,0.00,,,0,0
1788476111.81,465.81,0.01,0.00,,,0,0
1788476111.91,465.91,-0.00,0.00,,,0,0
1788476112.01,466.01,0.00,0.00,,,0,0
1788476112.11,466.11,0.00,0.00,,,0,0
1788476112.22,466.21,-0.00,0.00,,,0,0
1788476112.32,466.31,0.01,0.00,,,0,0
1788476112.42,466.41,-0.00,0.00,,,0,0
1788476112.52,466.51,0.00,0.00,,,0,0
1788476112.62,466.61,0.00,0.00,,,0,0
1788476112.72,466.71,0.00,0.00,,,0,0
1788476112.82,466.81,0.01,0.00,,,0,0
1788476112.92,466.91,-0.00,0.00,,,0,0
1788476113.03,467.01,0.00,0.00,,,0,0
1788476113.13,467.11,0.01,0.00,,,0,0
1788476113.23,467.21,0.00,0.00,,,0,0
1788476113.34,467.31,0.01,0.00,,,0,0
1788476113.44,467.41,0.00,0.00,,,0,0
1788476113.54,467.51,-0.00,0.00,,,0,0
1788476113.64,467.61,0.01,0.00,,,0,0
1788476113.74,467.71,-0.00,0.00,,,0,0
1788476113.84,467.81,-0.00,0.00,,,0,0
1788476113.94,467.91,0.00,0.00,,,0,0
1788476114.04,468.01,0.01,0.00,,,0,0
1788476114.14,468.11,-0.00,0.00,,,0,0
1788476114.28,468.21,0.00,0.00,,,0,0
1788476114.36,468.31,-0.00,0.00,,,0,0
1788476114.46,468.41,-0.00,0.00,,,0,0
1788476114.55,468.51,0.01,0.00,,,0,0
1788476114.71,468.61,0.00,0.00,,,0,0
1788476114.78,468.71,0.00,0.00,,,0,0
1788476114.87,468.81,0.00,0.00,,,0,0
1788476114.96,468.91,-0.00,0.00,,,0,0
1788476115.06,469.01,-0.00,0.00,,,0,0
1788476115.17,469.11,0.00,0.00,STOW_INIT,,0,1
1788476115.27,469.21,-0.00,0.00,STOW_INIT,,0,0
1788476115.37,469.31,0.00,0.00,STOW_INIT,,0,0
1788476115.47,469.41,0.00,0.00,STOW_INIT,,0,0
1788476115.57,469.51,0.01,0.00,SEARCH,,0,0
1788476115.67,469.61,0.01,0.00,SEARCH,,0,0
1788476115.77,469.71,0.00,0.00,SEARCH,,0,0
1788476115.87,469.81,0.00,0.00,SEARCH,,0,0
1788476115.97,469.91,0.00,0.00,SEARCH,,0,0
1788476116.08,470.01,0.01,0.00,SEARCH,,0,0
1788476116.18,470.11,0.01,0.00,SEARCH,,0,0
1788476116.28,470.21,0.00,0.00,SEARCH,,0,0
1788476116.37,470.31,0.01,0.00,SEARCH,,0,0
1788476116.48,470.41,-0.00,0.00,SEARCH,,0,0
1788476116.58,470.51,0.00,0.00,SEARCH,,0,0
1788476116.68,470.61,-0.00,0.00,SEARCH,,0,0
1788476116.78,470.71,-0.00,0.00,SEARCH,,0,0
1788476116.88,470.81,0.01,0.00,SEARCH,,0,0
1788476116.98,470.91,0.01,0.00,SEARCH,,0,0
1788476117.09,471.01,-0.00,0.00,SEARCH,,0,0
1788476117.19,471.11,-0.00,0.00,SEARCH,,0,0
1788476117.29,471.21,0.00,0.00,SEARCH,,0,0
1788476117.39,471.31,0.01,0.00,SEARCH,,0,0
1788476117.49,471.41,0.01,0.00,SEARCH,,0,0
1788476117.59,471.51,0.01,0.00,SEARCH,,0,0
1788476117.70,471.61,0.00,0.00,SEARCH,,0,0
1788476117.80,471.71,0.00,0.00,SEARCH,,0,0
1788476117.90,471.81,0.00,0.00,SEARCH,,0,0
1788476118.00,471.91,0.01,0.00,SEARCH,,0,0
1788476118.10,472.01,0.01,0.00,SEARCH,,0,0
1788476118.20,472.11,0.00,0.00,SEARCH,,0,0
1788476118.30,472.21,0.00,0.00,SEARCH,,0,0
1788476118.40,472.31,0.00,0.00,SEARCH,,0,0
1788476118.50,472.41,0.00,0.00,SEARCH,,0,0
1788476118.60,472.51,-0.00,0.00,SEARCH,,0,0
1788476118.70,472.61,0.01,0.00,SEARCH,,0,0
1788476118.80,472.71,-0.00,0.00,SEARCH,,0,0
1788476118.90,472.81,0.01,0.00,SEARCH,,0,0
1788476119.01,472.91,0.01,0.00,SEARCH,,0,0
1788476119.11,473.01,0.00,0.00,SEARCH,,0,0
1788476119.21,473.11,0.00,0.00,SEARCH,,0,0
1788476119.31,473.21,0.01,0.00,SEARCH,,0,0
1788476119.41,473.31,-0.00,0.00,SEARCH,,0,0
1788476119.51,473.41,0.00,0.00,SEARCH,,0,0
1788476119.61,473.51,0.00,0.00,SEARCH,,0,0
1788476119.71,473.61,0.01,0.00,SEARCH,,0,0
1788476119.81,473.71,0.00,0.00,SEARCH,,0,0
1788476119.91,473.81,0.00,0.00,SEARCH,,0,0
1788476120.02,473.91,-0.00,0.00,SEARCH,,0,0
1788476120.12,474.01,0.00,0.00,SEARCH,,0,0
1788476120.22,474.11,0.01,0.00,SEARCH,,0,0
1788476120.32,474.21,0.01,0.00,SEARCH,,0,0
1788476120.42,474.31,0.01,0.00,SEARCH,,0,0
1788476120.52,474.41,-0.00,0.00,SEARCH,,0,0
1788476120.62,474.51,-0.00,0.00,SEARCH,,0,0
1788476120.72,474.61,0.01,0.00,SEARCH,,0,0
1788476120.82,474.71,0.00,0.00,SEARCH,,0,0
1788476120.92,474.81,-0.00,0.00,SEARCH,,0,0
1788476121.03,474.91,0.01,0.00,SEARCH,,0,0
1788476121.13,475.01,0.00,0.00,SEARCH,,0,0
1788476121.23,475.11,-0.00,0.00,SEARCH,,0,0
1788476121.33,475.21,0.01,0.00,SEARCH,,0,0
1788476121.43,475.31,0.01,0.00,SEARCH,,0,0
1788476121.53,475.41,-0.00,0.00,SEARCH,,0,0
1788476121.64,475.51,-0.00,0.00,SEARCH,,0,0
1788476121.74,475.61,0.01,0.00,SEARCH,,0,0
1788476121.84,475.71,0.01,0.00,SEARCH,,0,0
1788476121.94,475.81,0.01,0.00,SEARCH,,0,0
1788476122.04,475.91,-0.00,0.00,SEARCH,,0,0
1788476122.14,476.01,-0.00,0.00,SEARCH,,0,0
1788476122.25,476.11,0.00,0.00,SEARCH,,0,0
1788476122.35,476.21,-0.00,0.00,SEARCH,,0,0
1788476122.45,476.31,-0.01,0.00,SEARCH,,0,0
1788476122.55,476.41,0.01,0.00,SEARCH,,0,0
1788476122.65,476.51,0.01,0.00,SEARCH,,0,0
1788476122.75,476.61,0.01,0.00,SEARCH,,0,0
1788476122.85,476.71,-0.00,0.00,SEARCH,,0,0
1788476122.95,476.81,0.00,0.00,SEARCH,,0,0
1788476123.05,476.91,0.01,0.00,SEARCH,,0,0
1788476123.15,477.01,0.00,0.00,SEARCH,,0,0
1788476123.26,477.11,0.01,0.00,SEARCH,,0,0
1788476123.35,477.21,0.00,0.00,SEARCH,,0,0
1788476123.46,477.31,-0.00,0.00,SEARCH,,0,0
1788476123.56,477.41,-0.00,0.00,SEARCH,,0,0
1788476123.66,477.51,0.01,0.00,SEARCH,,0,0
1788476123.76,477.61,0.01,0.00,SEARCH,,0,0
1788476123.86,477.71,0.01,0.00,SEARCH,,0,0
1788476123.96,477.81,-0.00,0.00,SEARCH,,0,0
1788476124.07,477.91,-0.00,0.00,SEARCH,,0,0
1788476124.16,478.01,0.00,0.00,SEARCH,,0,0
1788476124.27,478.11,-0.00,0.00,SEARCH,,0,0
1788476124.37,478.21,0.00,0.00,SEARCH,,0,0
1788476124.47,478.31,-0.00,0.00,SEARCH,,0,0
1788476124.57,478.41,0.01,0.00,SEARCH,,0,0
1788476124.67,478.51,-0.00,0.00,SEARCH,,0,0
1788476124.77,478.61,0.00,0.00,SEARCH,,0,0
1788476124.87,478.71,0.00,0.00,SEARCH,,0,0
1788476124.97,478.81,0.01,0.00,SEARCH,,0,0
1788476125.08,478.91,0.00,0.00,SEARCH,,0,0
1788476125.17,479.01,0.01,0.00,SEARCH,,0,0
1788476125.28,479.11,0.00,0.00,SEARCH,,0,0
1788476125.38,479.20,0.00,0.00,SEARCH,,0,0
1788476125.48,479.31,0.01,0.00,SEARCH,,0,0
1788476125.58,479.41,0.00,0.00,SEARCH,,0,0
1788476125.68,479.51,-0.00,0.00,SEARCH,,0,0
1788476125.78,479.61,0.01,0.00,SEARCH,,0,0
1788476125.88,479.71,0.01,0.00,SEARCH,,0,0
1788476125.98,479.81,0.00,0.00,SEARCH,,0,0
1788476126.09,479.91,0.01,0.00,SEARCH,,0,0
1788476126.19,480.01,0.00,0.00,SEARCH,,0,0
1788476126.29,480.11,0.01,0.00,SEARCH,,0,0
1788476126.39,480.21,0.00,0.00,SEARCH,,0,0
1788476126.49,480.31,-0.00,0.00,SEARCH,,0,0
1788476126.59,480.41,-0.00,0.00,SEARCH,,0,0
1788476126.69,480.51,0.01,0.00,SEARCH,,0,0
1788476126.80,480.61,0.00,0.00,SEARCH,,0,0
1788476126.90,480.71,0.00,0.00,SEARCH,,0,0
1788476127.00,480.81,-0.00,0.00,SEARCH,,0,0
1788476127.10,480.91,0.00,0.00,SEARCH,,0,0
1788476127.20,481.01,-0.01,0.00,SEARCH,,0,0
1788476127.30,481.11,0.00,0.00,SEARCH,,0,0
1788476127.40,481.21,0.01,0.00,SEARCH,,0,0
1788476127.50,481.31,0.00,0.00,SEARCH,,0,0
1788476127.60,481.41,0.00,0.00,SEARCH,,0,0
1788476127.70,481.51,-0.00,0.00,SEARCH,,0,0
1788476127.80,481.61,0.00,0.00,SEARCH,,0,0
1788476127.90,481.71,-0.00,0.00,SEARCH,,0,0
1788476128.00,481.81,0.00,0.00,SEARCH,,0,0
1788476128.10,481.91,-0.00,0.00,SEARCH,,0,0
1788476128.20,482.01,-0.01,0.00,SEARCH,,0,0
1788476128.31,482.11,0.00,0.00,SEARCH,,0,0
1788476128.40,482.21,0.01,0.00,SEARCH,,0,0
1788476128.50,482.31,-0.00,0.00,SEARCH,,0,0
1788476128.61,482.41,0.01,0.00,SEARCH,,0,0
1788476128.71,482.51,0.01,0.00,SEARCH,,0,0
1788476128.81,482.61,-0.00,0.00,SEARCH,,0,0
1788476128.91,482.71,0.01,0.00,SEARCH,,0,0
1788476129.01,482.81,0.01,0.00,SEARCH,,0,0
1788476129.11,482.91,-0.00,0.00,SEARCH,,0,0
1788476129.22,483.01,-0.00,0.00,SEARCH,,0,0
1788476129.31,483.11,-0.00,0.00,SEARCH,,0,0
1788476129.42,483.21,0.00,0.00,SEARCH,,0,0
1788476129.52,483.31,0.01,0.00,SEARCH,,0,0
1788476129.62,483.41,-0.00,0.00,SEARCH,,0,0
1788476129.72,483.51,0.00,0.00,SEARCH,,0,0
1788476129.82,483.61,0.01,0.00,SEARCH,,0,0
1788476129.93,483.71,0.00,0.00,SEARCH,,0,0
1788476130.03,483.81,0.00,0.00,SEARCH,,0,0
1788476130.13,483.91,0.00,0.00,SEARCH,,0,0
1788476130.23,484.01,0.01,0.00,SEARCH,,0,0
1788476130.33,484.11,-0.00,0.00,SEARCH,,0,0
1788476130.43,484.21,0.00,0.00,SEARCH,,0,0
1788476130.53,484.31,0.01,0.00,SEARCH,,0,0
1788476130.64,484.41,0.00,0.00,SEARCH,,0,0
1788476130.74,484.51,0.00,0.00,SEARCH,,0,0
1788476130.84,484.61,0.01,0.00,SEARCH,,0,0
1788476130.94,484.71,0.01,0.00,SEARCH,,0,0
1788476131.04,484.81,0.01,0.00,SEARCH,,0,0
1788476131.14,484.91,0.01,0.00,SEARCH,,0,0
1788476131.24,485.01,0.00,0.00,SEARCH,,0,0
1788476131.34,485.11,0.01,0.00,SEARCH,,0,0
