wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788476304.05,0.00,-0.01,30.08,,,0,0
1788476304.21,655.05,-0.00,30.08,,,0,0
1788476304.22,655.06,-0.00,30.08,,,0,0
1788476304.31,655.15,0.00,30.08,,,0,0
1788476304.41,655.25,-0.00,30.08,,,0,0
1788476304.52,655.36,-0.00,30.08,,,0,0
1788476304.62,655.46,-0.00,30.08,,,0,0
1788476304.72,655.56,-0.00,30.08,,,0,0
1788476304.82,655.65,-0.01,30.08,,,0,0
1788476304.92,655.75,-0.01,30.08,,,0,0
1788476305.02,655.86,-0.00,30.08,,,0,0
1788476305.12,655.96,-0.00,0.00,,,0,0
1788476305.22,656.06,0.00,0.00,,,0,0
1788476305.33,656.16,0.01,0.00,,,0,0
1788476305.42,656.25,0.00,0.00,,,0,0
1788476305.52,656.36,-0.00,0.00,,,0,0
1788476305.62,656.46,0.01,0.00,,,0,0
1788476305.72,656.56,0.01,0.00,,,0,0
1788476305.83,656.66,-0.00,0.00,,,0,0
1788476305.93,656.76,0.00,0.00,,,0,0
1788476306.03,656.86,0.00,0.00,,,0,0
1788476306.13,656.96,-0.00,0.00,,,0,0
1788476306.23,657.06,0.00,0.00,,,0,0
1788476306.33,657.16,0.00,0.00,,,0,0
1788476306.43,657.26,0.00,0.00,,,0,0
1788476306.54,657.36,0.00,0.00,,,0,0
1788476306.64,657.46,0.00,0.00,,,0,0
1788476306.74,657.55,-0.00,0.00,,,0,0
1788476306.84,657.66,-0.00,0.00,,,0,0
1788476306.94,657.76,0.00,0.00,,,0,0
1788476307.04,657.86,0.01,0.00,,,0,0
1788476307.15,657.96,0.01,0.00,,,0,0
1788476307.24,658.06,0.01,0.00,,,0,0
1788476307.35,658.16,0.01,0.00,,,0,0
1788476307.45,658.26,0.00,0.00,,,0,0
1788476307.55,658.36,-0.00,0.00,,,0,0
1788476307.65,658.46,0.01,0.00,,,0,0
1788476307.75,658.55,-0.00,0.00,,,0,0
1788476307.85,658.66,-0.00,0.00,,,0,0
1788476307.95,658.76,-0.00,0.00,,,0,0
1788476308.05,658.86,0.00,0.00,,,0,0
1788476308.15,658.96,0.01,0.00,,,0,0
1788476308.25,659.06,0.00,0.00,,,0,0
1788476308.35,659.16,0.00,0.00,,,0,0
1788476308.45,659.26,0.00,0.00,,,0,0
1788476308.55,659.36,0.00,0.00,,,0,0
1788476308.65,659.46,0.00,0.00,,,0,0
1788476308.75,659.56,-0.00,0.00,,,0,0
1788476308.85,659.66,0.01,0.00,,,0,0
1788476308.95,659.76,-0.00,0.00,,,0,0
1788476309.05,659.86,0.00,0.00,,,0,0
1788476309.16,659.96,-0.00,0.00,,,0,0
1788476309.25,660.06,-0.00,0.00,,,0,0
1788476309.36,660.16,0.01,0.00,,,0,0
1788476309.46,660.26,0.01,0.00,,,0,0
1788476309.56,660.36,0.01,0.00,,,0,0
1788476309.66,660.46,0.00,0.00,,,0,0
1788476309.76,660.56,0.01,0.00,,,0,0
1788476309.86,660.66,0.01,0.00,,,0,0
1788476309.96,660.76,0.01,0.00,,,0,0
1788476310.06,660.86,-0.00,0.00,,,0,0
1788476310.16,660.96,0.00,0.00,,,0,0
1788476310.26,661.06,0.00,0.00,,,0,0
1788476310.36,661.16,-0.00,0.00,,,0,0
1788476310.46,661.26,0.00,0.00,,,0,0
1788476310.56,661.36,0.01,0.00,,,0,0
1788476310.66,661.46,-0.00,0.00,,,0,0
1788476310.77,661.56,0.00,0.00,,,0,0
1788476310.86,661.65,0.01,0.00,,,0,0
1788476310.99,661.76,-0.00,0.00,,,0,0
1788476311.09,661.86,0.00,0.00,,,0,0
1788476311.18,661.96,-0.00,0.00,,,0,0
1788476311.28,662.05,-0.01,0.00,,,0,0
1788476311.41,662.16,-0.00,0.00,,,0,0
1788476311.50,662.25,-0.00,0.00,,,0,0
1788476311.60,662.36,0.00,0.00,,,0,0
1788476311.70,662.46,-0.00,0.00,,,0,0
1788476311.80,662.55,0.00,0.00,,,0,0
1788476311.90,662.66,0.01,0.00,STOW_INIT,,0,1
1788476312.00,662.76,-0.00,0.00,STOW_INIT,,0,0
1788476312.10,662.86,0.00,0.00,STOW_INIT,,0,0
1788476312.21,662.96,0.00,0.00,SEARCH,,0,0
1788476312.30,663.06,-0.00,0.00,SEARCH,,0,0
1788476312.41,663.16,0.00,0.00,SEARCH,,0,0
1788476312.51,663.26,-0.00,0.00,SEARCH,,0,0
1788476312.61,663.36,0.00,0.00,SEARCH,,0,0
1788476312.71,663.46,0.00,0.00,SEARCH,,0,0
1788476312.81,663.56,0.01,0.00,SEARCH,,0,0
1788476312.91,663.66,0.01,0.00,SEARCH,,0,0
1788476313.01,663.76,-0.00,0.00,SEARCH,,0,0
1788476313.12,663.86,0.00,0.00,SEARCH,,0,0
1788476313.22,663.96,-0.00,0.00,SEARCH,,0,0
1788476313.32,664.06,0.00,0.00,SEARCH,,0,0
1788476313.42,664.16,0.01,0.00,SEARCH,,0,0
1788476313.52,664.26,0.01,0.00,SEARCH,,0,0
1788476313.62,664.36,-0.00,0.00,SEARCH,,0,0
1788476313.72,664.46,0.00,0.00,SEARCH,,0,0
1788476313.82,664.56,-0.00,0.00,SEARCH,,0,0
1788476313.92,664.66,0.00,0.00,SEARCH,,0,0
1788476314.03,664.76,0.01,0.00,SEARCH,,0,0
1788476314.13,664.86,0.01,0.00,SEARCH,,0,0
1788476314.23,664.96,0.01,0.00,SEARCH,,0,0
1788476314.33,665.06,0.01,0.00,SEARCH,,0,0
1788476314.44,665.16,0.00,0.00,SEARCH,,0,0
1788476314.53,665.26,0.01,0.00,SEARCH,,0,0
1788476314.64,665.36,0.01,0.00,SEARCH,,0,0
1788476314.74,665.46,0.00,0.00,SEARCH,,0,0
1788476314.84,665.56,0.00,0.00,SEARCH,,0,0
1788476314.94,665.66,-0.00,0.00,SEARCH,,0,0
1788476315.05,665.76,0.00,0.00,SEARCH,,0,0
1788476315.15,665.86,0.00,0.00,SEARCH,,0,0
1788476315.25,665.96,0.01,0.00,SEARCH,,0,0
1788476315.35,666.06,0.01,0.00,SEARCH,,0,0
1788476315.45,666.16,0.00,0.00,SEARCH,,0,0
1788476315.55,666.26,0.01,0.00,SEARCH,,0,0
1788476315.65,666.36,0.01,0.00,SEARCH,,0,0
1788476315.75,666.46,0.00,0.00,SEARCH,,0,0
1788476315.86,666.56,0.01,0.00,SEARCH,,0,0
1788476315.95,666.66,-0.00,0.00,SEARCH,,0,0
1788476316.06,666.76,-0.00,0.00,SEARCH,,0,0
1788476316.16,666.86,0.00,0.00,SEARCH,,0,0
1788476316.26,666.96,0.01,0.00,SEARCH,,0,0
1788476316.36,667.06,-0.00,0.00,SEARCH,,0,0
1788476316.46,667.16,0.00,0.00,SEARCH,,0,0
1788476316.56,667.26,0.01,0.00,SEARCH,,0,0
1788476316.66,667.36,-0.01,0.00,SEARCH,,0,0
1788476316.76,667.46,0.01,0.00,SEARCH,,0,0
1788476316.87,667.56,-0.00,0.00,SEARCH,,0,0
1788476316.97,667.66,0.00,0.00,SEARCH,,0,0
1788476317.07,667.76,0.00,0.00,SEARCH,,0,0
1788476317.17,667.86,0.00,0.00,SEARCH,,0,0
1788476317.28,667.96,0.01,0.00,SEARCH,,0,0
1788476317.38,668.06,0.00,0.00,SEARCH,,0,0
1788476317.48,668.16,0.01,0.00,SEARCH,,0,0
1788476317.58,668.26,0.01,0.00,SEARCH,,0,0
1788476317.68,668.36,0.00,0.00,SEARCH,,0,0
1788476317.78,668.46,0.01,0.00,SEARCH,,0,0
1788476317.88,668.56,-0.00,0.00,SEARCH,,0,0
1788476317.99,668.66,-0.00,0.00,SEARCH,,0,0
1788476318.09,668.76,0.00,0.00,SEARCH,,0,0
1788476318.19,668.86,0.00,0.00,SEARCH,,0,0
1788476318.29,668.96,-0.00,0.00,SEARCH,,0,0
1788476318.39,669.06,0.00,0.00,SEARCH,,0,0
1788476318.49,669.16,0.01,0.00,SEARCH,,0,0
1788476318.59,669.26,-0.00,0.00,SEARCH,,0,0
1788476318.69,669.36,-0.01,0.00,SEARCH,,0,0
1788476318.79,669.46,-0.00,0.00,SEARCH,,0,0
1788476318.90,669.56,0.01,0.00,SEARCH,,0,0
1788476318.99,669.66,0.01,0.00,SEARCH,,0,0
1788476319.10,669.76,0.01,0.00,SEARCH,,0,0
1788476319.20,669.86,0.00,0.00,SEARCH,,0,0
1788476319.30,669.96,0.00,0.00,SEARCH,,0,0
1788476319.40,670.06,-0.00,0.00,SEARCH,,0,0
1788476319.50,670.16,0.00,0.00,SEARCH,,0,0
1788476319.60,670.26,-0.00,0.00,SEARCH,,0,0
1788476319.71,670.36,-0.00,0.00,SEARCH,,0,0
1788476319.81,670.46,0.00,0.00,SEARCH,,0,0
1788476319.91,670.56,0.00,0.00,SEARCH,,0,0
1788476320.01,670.66,0.01,0.00,SEARCH,,0,0
1788476320.11,670.76,0.00,0.00,SEARCH,,0,0
1788476320.21,670.86,0.01,0.00,SEARCH,,0,0
1788476320.31,670.96,0.00,0.00,SEARCH,,0,0
1788476320.41,671.06,0.00,0.00,SEARCH,,0,0
1788476320.51,671.16,0.01,0.00,SEARCH,,0,0
1788476320.61,671.26,0.01,0.00,SEARCH,,0,0
1788476320.72,671.36,0.00,0.00,SEARCH,,0,0
1788476320.82,671.46,0.01,0.00,SEARCH,,0,0
1788476320.92,671.56,-0.00,0.00,SEARCH,,0,0
1788476321.02,671.66,-0.00,0.00,SEARCH,,0,0
1788476321.12,671.76,-0.00,0.00,SEARCH,,0,0
1788476321.22,671.86,0.00,0.00,SEARCH,,0,0
1788476321.32,671.96,0.01,0.00,SEARCH,,0,0
1788476321.42,672.06,0.01,0.00,SEARCH,,0,0
1788476321.52,672.16,0.01,0.00,SEARCH,,0,0
1788476321.62,672.26,0.00,0.00,SEARCH,,0,0
1788476321.73,672.36,0.00,0.00,SEARCH,,0,0
1788476321.83,672.46,0.00,0.00,SEARCH,,0,0
1788476321.93,672.56,0.01,0.00,SEARCH,,0,0
1788476322.03,672.66,-0.00,0.00,SEARCH,,0,0
1788476322.13,672.76,-0.00,0.00,SEARCH,,0,0
1788476322.23,672.86,-0.00,0.00,SEARCH,,0,0
1788476322.33,672.96,-0.01,0.00,SEARCH,,0,0
1788476322.43,673.06,-0.00,0.00,SEARCH,,0,0
1788476322.53,673.15,-0.00,0.00,SEARCH,,0,0
1788476322.63,673.26,-0.00,0.00,SEARCH,,0,0
1788476322.73,673.36,0.00,0.00,SEARCH,,0,0
1788476322.83,673.46,0.00,0.00,SEARCH,,0,0
1788476322.93,673.56,0.01,0.00,SEARCH,,0,0
1788476323.03,673.66,-0.00,0.00,SEARCH,,0,0
1788476323.14,673.76,0.01,0.00,SEARCH,,0,0
1788476323.24,673.86,-0.00,0.00,SEARCH,,0,0
1788476323.34,673.96,0.01,0.00,SEARCH,,0,0
1788476323.44,674.06,0.00,0.00,SEARCH,,0,0
1788476323.54,674.16,-0.00,0.00,SEARCH,,0,0
1788476323.64,674.26,0.01,0.00,SEARCH,,0,0
1788476323.75,674.36,0.00,0.00,SEARCH,,0,0
1788476323.85,674.46,0.00,0.00,SEARCH,,0,0
1788476323.95,674.56,0.00,0.00,SEARCH,,0,0
1788476324.05,674.66,-0.00,0.00,SEARCH,,0,0
1788476324.15,674.76,0.00,0.00,SEARCH,,0,0
1788476324.25,674.86,-0.00,0.00,SEARCH,,0,0
1788476324.35,674.96,-0.00,0.00,SEARCH,,0,0
1788476324.45,675.06,0.00,0.00,SEARCH,,0,0
1788476324.55,675.16,0.01,0.00,SEARCH,,0,0
1788476324.65,675.26,0.01,0.00,SEARCH,,0,0
1788476324.75,675.36,0.00,0.00,SEARCH,,0,0
1788476324.85,675.46,0.01,0.00,SEARCH,,0,0
1788476324.95,675.56,-0.00,0.00,SEARCH,,0,0
1788476325.05,675.66,-0.00,0.00,SEARCH,,0,0
1788476325.15,675.76,-0.00,0.00,SEARCH,,0,0
1788476325.26,675.86,-0.00,0.00,SEARCH,,0,0
1788476325.36,675.96,-0.00,0.00,SEARCH,,0,0
1788476325.46,676.06,0.01,0.00,SEARCH,,0,0
1788476325.56,676.16,0.00,0.00,SEARCH,,0,0
1788476325.66,676.26,0.01,0.00,SEARCH,,0,0
1788476325.76,676.36,0.01,0.00,SEARCH,,0,0
1788476325.86,676.46,0.00,0.00,SEARCH,,0,0
1788476325.96,676.55,0.01,0.00,SEARCH,,0,0
1788476326.06,676.66,0.00,0.00,SEARCH,,0,0
1788476326.17,676.76,0.01,0.00,SEARCH,,0,0
1788476326.26,676.86,0.01,0.00,SEARCH,,0,0
1788476326.37,676.96,0.01,0.00,SEARCH,,0,0
1788476326.47,677.06,-0.00,0.00,SEARCH,,0,0
1788476326.57,677.16,-0.00,0.00,SEARCH,,0,0
1788476326.67,677.26,-0.00,0.00,SEARCH,,0,0
