wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788450171.87,0.00,-0.00,23.18,,,0,0
1788450172.30,323.27,0.00,23.18,,,0,0
1788450172.31,323.27,0.00,23.18,,,0,0
1788450172.41,323.37,0.01,23.18,,,0,0
1788450172.51,323.47,0.01,23.18,,,0,0
1788450172.61,323.57,-0.00,23.18,,,0,0
1788450172.71,323.67,-0.00,23.18,,,0,0
1788450172.81,323.77,0.01,23.18,,,0,0
1788450172.91,323.87,0.01,23.18,,,0,0
1788450173.01,323.97,0.01,23.18,,,0,0
1788450173.11,324.07,0.00,23.18,,,0,0
1788450173.22,324.17,-0.00,0.00,,,0,0
1788450173.31,324.27,0.00,0.00,,,0,0
1788450173.41,324.37,0.01,0.00,,,0,0
1788450173.52,324.47,-0.00,0.00,,,0,0
1788450173.62,324.57,-0.00,0.00,,,0,0
1788450173.72,324.67,0.01,0.00,,,0,0
1788450173.82,324.77,0.00,0.00,,,0,0
1788450173.92,324.87,-0.01,0.00,,,0,0
1788450174.02,324.97,-0.00,0.00,,,0,0
1788450174.12,325.07,0.00,0.00,,,0,0
1788450174.22,325.17,-0.00,0.00,,,0,0
1788450174.32,325.27,0.01,0.00,,,0,0
1788450174.42,325.37,-0.00,0.00,,,0,0
1788450174.52,325.47,0.00,0.00,,,0,0
1788450174.62,325.57,0.00,0.00,,,0,0
1788450174.72,325.67,0.00,0.00,,,0,0
1788450174.82,325.77,-0.00,0.00,,,0,0
1788450174.92,325.87,-0.00,0.00,,,0,0
1788450175.02,325.97,0.00,0.00,,,0,0
1788450175.12,326.07,0.01,0.00,,,0,0
1788450175.22,326.17,-0.00,0.00,,,0,0
1788450175.32,326.27,0.00,0.00,,,0,0
1788450175.42,326.37,0.01,0.00,,,0,0
1788450175.52,326.47,0.00,0.00,,,0,0
1788450175.62,326.57,0.01,0.00,,,0,0
1788450175.72,326.67,0.01,0.00,,,0,0
1788450175.82,326.77,-0.00,0.00,,,0,0
1788450175.92,326.87,-0.00,0.00,,,0,0
1788450176.02,326.97,-0.00,0.00,,,0,0
1788450176.12,327.07,0.00,0.00,,,0,0
1788450176.23,327.17,0.01,0.00,,,0,0
1788450176.33,327.27,0.00,0.00,,,0,0
1788450176.42,327.37,-0.00,0.00,,,0,0
1788450176.52,327.47,0.01,0.00,,,0,0
1788450176.63,327.57,0.01,0.00,,,0,0
1788450176.73,327.67,-0.00,0.00,,,0,0
1788450176.83,327.77,-0.00,0.00,,,0,0
1788450176.93,327.87,0.00,0.00,,,0,0
1788450177.03,327.97,-0.00,0.00,,,0,0
1788450177.13,328.07,-0.00,0.00,,,0,0
1788450177.23,328.17,0.01,0.00,,,0,0
1788450177.33,328.27,0.00,0.00,,,0,0
1788450177.43,328.37,0.00,0.00,,,0,0
1788450177.53,328.47,0.01,0.00,,,0,0
1788450177.63,328.57,0.01,0.00,,,0,0
1788450177.73,328.67,0.00,0.00,,,0,0
1788450177.84,328.77,0.01,0.00,,,0,0
1788450177.94,328.87,0.00,0.00,,,0,0
1788450178.04,328.97,0.00,0.00,,,0,0
1788450178.14,329.07,0.00,0.00,,,0,0
1788450178.24,329.17,0.00,0.00,,,0,0
1788450178.34,329.27,0.01,0.00,,,0,0
1788450178.44,329.37,0.01,0.00,,,0,0
1788450178.54,329.47,-0.00,0.00,,,0,0
1788450178.64,329.57,0.01,0.00,,,0,0
1788450178.74,329.67,0.00,0.00,,,0,0
1788450178.84,329.77,0.00,0.00,,,0,0
1788450178.94,329.87,0.01,0.00,,,0,0
1788450179.04,329.97,0.01,0.00,,,0,0
1788450179.14,330.07,0.00,0.00,,,0,0
1788450179.24,330.17,-0.00,0.00,,,0,0
1788450179.34,330.27,-0.01,0.00,,,0,0
1788450179.45,330.37,-0.00,0.00,,,0,0
1788450179.55,330.47,-0.00,0.00,,,0,0
1788450179.65,330.57,0.00,0.00,,,0,0
1788450179.75,330.67,0.00,0.00,,,0,0
1788450179.85,330.77,0.00,0.00,,,0,0
1788450179.95,330.87,0.00,0.00,,,0,0
1788450180.05,330.97,-0.00,0.00,,,0,0
1788450180.17,331.07,0.00,0.00,,,0,0
1788450180.26,331.17,0.00,0.00,,,0,0
1788450180.36,331.27,0.01,0.00,,,0,0
1788450180.46,331.38,0.00,0.00,,,0,0
1788450180.57,331.47,-0.01,0.00,,,0,0
1788450180.66,331.57,0.00,0.00,,,0,0
1788450180.76,331.67,0.01,0.00,,,0,0
1788450180.86,331.77,-0.00,0.00,,,0,0
1788450180.96,331.87,0.01,0.00,STOW_INIT,,0,1
1788450181.06,331.97,0.01,0.00,STOW_INIT,,0,0
1788450181.17,332.07,-0.00,0.00,STOW_INIT,,0,0
1788450181.26,332.17,-0.00,0.00,STOW_INIT,,0,0
1788450181.37,332.27,0.00,0.00,SEARCH,,0,0
1788450181.47,332.37,-0.00,0.00,SEARCH,,0,0
1788450181.57,332.47,0.01,0.00,SEARCH,,0,0
1788450181.67,332.57,-0.01,0.00,SEARCH,,0,0
1788450181.77,332.67,-0.00,0.00,SEARCH,,0,0
1788450181.87,332.77,0.01,0.00,SEARCH,,0,0
1788450181.97,332.87,0.00,0.00,SEARCH,,0,0
1788450182.07,332.97,0.00,0.00,SEARCH,,0,0
1788450182.17,333.07,0.00,0.00,SEARCH,,0,0
1788450182.27,333.17,0.01,0.00,SEARCH,,0,0
1788450182.37,333.27,0.01,0.00,SEARCH,,0,0
1788450182.47,333.37,0.00,0.00,SEARCH,,0,0
1788450182.57,333.47,0.00,0.00,SEARCH,,0,0
1788450182.68,333.57,-0.00,0.00,SEARCH,,0,0
1788450182.78,333.67,0.00,0.00,SEARCH,,0,0
1788450182.88,333.77,0.00,0.00,SEARCH,,0,0
1788450182.98,333.87,-0.00,0.00,SEARCH,,0,0
1788450183.08,333.97,0.01,0.00,SEARCH,,0,0
1788450183.19,334.07,0.01,0.00,SEARCH,,0,0
1788450183.29,334.17,0.00,0.00,SEARCH,,0,0
1788450183.39,334.27,0.00,0.00,SEARCH,,0,0
1788450183.49,334.37,0.00,0.00,SEARCH,,0,0
1788450183.59,334.47,0.01,0.00,SEARCH,,0,0
1788450183.69,334.57,0.01,0.00,SEARCH,,0,0
1788450183.79,334.67,0.00,0.00,SEARCH,,0,0
1788450183.90,334.77,0.01,0.00,SEARCH,,0,0
1788450184.00,334.87,-0.00,0.00,SEARCH,,0,0
1788450184.10,334.97,-0.00,0.00,SEARCH,,0,0
1788450184.20,335.07,0.01,0.00,SEARCH,,0,0
1788450184.30,335.17,0.01,0.00,SEARCH,,0,0
1788450184.40,335.27,-0.00,0.00,SEARCH,,0,0
1788450184.50,335.37,-0.00,0.00,SEARCH,,0,0
1788450184.60,335.47,0.01,0.00,SEARCH,,0,0
1788450184.70,335.57,-0.00,0.00,SEARCH,,0,0
1788450184.81,335.68,0.01,0.00,SEARCH,,0,0
1788450184.91,335.77,-0.01,0.00,SEARCH,,0,0
1788450185.01,335.87,-0.00,0.00,SEARCH,,0,0
1788450185.11,335.97,0.00,0.00,SEARCH,,0,0
1788450185.21,336.07,0.01,0.00,SEARCH,,0,0
1788450185.31,336.18,0.01,0.00,SEARCH,,0,0
1788450185.41,336.27,0.00,0.00,SEARCH,,0,0
1788450185.51,336.37,0.01,0.00,SEARCH,,0,0
1788450185.61,336.47,0.01,0.00,SEARCH,,0,0
1788450185.72,336.57,0.00,0.00,SEARCH,,0,0
1788450185.82,336.67,0.00,0.00,SEARCH,,0,0
