wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788450401.90,0.00,0.01,5.94,,,0,0
1788450402.23,549.89,0.00,5.94,,,0,0
1788450402.24,549.90,0.01,5.94,,,0,0
1788450402.34,549.99,0.01,5.94,,,0,0
1788450402.44,550.09,0.01,5.94,,,0,0
1788450402.54,550.19,0.00,5.94,,,0,0
1788450402.64,550.29,-0.00,5.94,,,0,0
1788450402.74,550.39,0.00,5.94,,,0,0
1788450402.84,550.49,0.00,5.94,,,0,0
1788450402.94,550.59,0.00,5.94,,,0,0
1788450403.04,550.69,0.00,5.94,,,0,0
1788450403.14,550.80,0.01,0.00,,,0,0
1788450403.24,550.90,0.00,0.00,,,0,0
1788450403.35,551.00,0.01,0.00,,,0,0
1788450403.45,551.10,0.00,0.00,,,0,0
1788450403.55,551.20,-0.00,0.00,,,0,0
1788450403.65,551.29,0.00,0.00,,,0,0
1788450403.75,551.39,0.01,0.00,,,0,0
1788450403.85,551.50,-0.00,0.00,,,0,0
1788450403.95,551.59,0.00,0.00,,,0,0
1788450404.05,551.70,0.01,0.00,,,0,0
1788450404.15,551.79,0.01,0.00,,,0,0
1788450404.25,551.89,0.01,0.00,,,0,0
1788450404.35,551.99,-0.00,0.00,,,0,0
1788450404.45,552.10,0.00,0.00,,,0,0
1788450404.55,552.19,0.00,0.00,,,0,0
1788450404.66,552.30,0.01,0.00,,,0,0
1788450404.75,552.39,-0.00,0.00,,,0,0
1788450404.86,552.49,-0.00,0.00,,,0,0
1788450404.96,552.59,0.00,0.00,,,0,0
1788450405.06,552.70,0.01,0.00,,,0,0
1788450405.16,552.80,-0.00,0.00,,,0,0
1788450405.26,552.90,0.01,0.00,,,0,0
1788450405.36,553.00,0.01,0.00,,,0,0
1788450405.46,553.10,-0.00,0.00,,,0,0
1788450405.56,553.19,0.01,0.00,,,0,0
1788450405.66,553.29,0.01,0.00,,,0,0
1788450405.76,553.39,-0.00,0.00,,,0,0
1788450405.87,553.50,0.00,0.00,,,0,0
1788450405.97,553.60,0.01,0.00,,,0,0
1788450406.06,553.69,0.01,0.00,,,0,0
1788450406.17,553.79,0.00,0.00,,,0,0
1788450406.27,553.89,-0.00,0.00,,,0,0
1788450406.37,553.99,-0.00,0.00,,,0,0
1788450406.47,554.10,0.01,0.00,,,0,0
1788450406.57,554.19,0.01,0.00,,,0,0
1788450406.67,554.29,-0.00,0.00,,,0,0
1788450406.77,554.39,-0.00,0.00,,,0,0
1788450406.87,554.50,0.01,0.00,,,0,0
1788450406.97,554.59,-0.00,0.00,,,0,0
1788450407.07,554.70,0.00,0.00,,,0,0
1788450407.17,554.79,0.01,0.00,,,0,0
1788450407.28,554.90,-0.00,0.00,,,0,0
1788450407.37,554.99,-0.00,0.00,,,0,0
1788450407.48,555.10,0.01,0.00,,,0,0
1788450407.58,555.19,0.00,0.00,,,0,0
1788450407.68,555.29,0.01,0.00,,,0,0
1788450407.78,555.39,0.01,0.00,,,0,0
1788450407.88,555.50,0.00,0.00,,,0,0
1788450407.98,555.59,-0.00,0.00,,,0,0
1788450408.08,555.69,0.00,0.00,,,0,0
1788450408.18,555.79,0.00,0.00,,,0,0
1788450408.28,555.90,0.00,0.00,,,0,0
1788450408.38,555.99,0.01,0.00,,,0,0
1788450408.48,556.10,-0.00,0.00,,,0,0
1788450408.58,556.20,0.01,0.00,,,0,0
1788450408.69,556.30,0.00,0.00,,,0,0
1788450408.79,556.39,0.00,0.00,,,0,0
1788450408.89,556.49,-0.00,0.00,,,0,0
1788450408.99,556.60,0.01,0.00,,,0,0
1788450409.10,556.69,0.00,0.00,,,0,0
1788450409.20,556.79,0.00,0.00,,,0,0
1788450409.30,556.89,-0.00,0.00,,,0,0
1788450409.41,557.00,-0.00,0.00,,,0,0
1788450409.52,557.09,-0.01,0.00,,,0,0
1788450409.61,557.19,-0.00,0.00,,,0,0
1788450409.71,557.29,0.01,0.00,,,0,0
1788450409.81,557.39,0.00,0.00,,,0,0
1788450409.91,557.49,0.00,0.00,,,0,0
1788450410.01,557.59,0.00,0.00,STOW_INIT,,0,1
1788450410.11,557.69,0.00,0.00,STOW_INIT,,0,0
1788450410.22,557.79,0.00,0.00,SEARCH,,0,0
1788450410.31,557.89,0.00,0.00,SEARCH,,0,0
1788450410.42,558.00,0.00,0.00,SEARCH,,0,0
1788450410.52,558.09,-0.01,0.00,SEARCH,,0,0
1788450410.62,558.19,0.00,0.00,SEARCH,,0,0
1788450410.72,558.29,0.01,0.00,SEARCH,,0,0
1788450410.82,558.40,0.01,0.00,SEARCH,,0,0
1788450410.92,558.49,0.01,0.00,SEARCH,,0,0
1788450411.02,558.59,0.01,0.00,SEARCH,,0,0
1788450411.13,558.70,0.00,0.00,SEARCH,,0,0
1788450411.23,558.80,-0.00,0.00,SEARCH,,0,0
1788450411.33,558.90,0.00,0.00,SEARCH,,0,0
1788450411.43,559.00,-0.00,0.00,SEARCH,,0,0
1788450411.53,559.09,-0.00,0.00,SEARCH,,0,0
1788450411.63,559.19,-0.00,0.00,SEARCH,,0,0
1788450411.73,559.30,-0.00,0.00,SEARCH,,0,0
1788450411.83,559.40,0.01,0.00,SEARCH,,0,0
1788450411.93,559.50,0.00,0.00,SEARCH,,0,0
1788450412.03,559.60,0.00,0.00,SEARCH,,0,0
1788450412.14,559.70,0.01,0.00,SEARCH,,0,0
1788450412.24,559.80,0.01,0.00,SEARCH,,0,0
1788450412.34,559.90,0.01,0.00,SEARCH,,0,0
1788450412.44,560.00,0.00,0.00,SEARCH,,0,0
1788450412.54,560.10,0.00,0.00,SEARCH,,0,0
1788450412.64,560.20,-0.00,0.00,SEARCH,,0,0
1788450412.74,560.29,0.00,0.00,SEARCH,,0,0
1788450412.84,560.39,0.00,0.00,SEARCH,,0,0
1788450412.94,560.50,0.00,0.00,SEARCH,,0,0
1788450413.04,560.60,0.01,0.00,SEARCH,,0,0
1788450413.15,560.70,0.01,0.00,SEARCH,,0,0
1788450413.25,560.79,0.01,0.00,SEARCH,,0,0
1788450413.34,560.89,0.01,0.00,SEARCH,,0,0
1788450413.45,561.00,0.00,0.00,SEARCH,,0,0
1788450413.55,561.10,0.01,0.00,SEARCH,,0,0
1788450413.65,561.20,0.01,0.00,SEARCH,,0,0
1788450413.75,561.29,-0.00,0.00,SEARCH,,0,0
1788450413.85,561.39,0.01,0.00,SEARCH,,0,0
1788450413.95,561.49,0.01,0.00,SEARCH,,0,0
1788450414.05,561.60,-0.00,0.00,SEARCH,,0,0
1788450414.16,561.70,0.00,0.00,SEARCH,,0,0
1788450414.25,561.79,0.01,0.00,SEARCH,,0,0
1788450414.35,561.89,0.00,0.00,SEARCH,,0,0
1788450414.46,562.00,0.00,0.00,SEARCH,,0,0
1788450414.56,562.10,0.01,0.00,SEARCH,,0,0
1788450414.66,562.19,0.01,0.00,SEARCH,,0,0
1788450414.76,562.30,0.01,0.00,SEARCH,,0,0
1788450414.86,562.39,-0.00,0.00,SEARCH,,0,0
1788450414.96,562.50,-0.00,0.00,SEARCH,,0,0
1788450415.06,562.59,0.00,0.00,SEARCH,,0,0
1788450415.16,562.70,0.00,0.00,SEARCH,,0,0
1788450415.26,562.79,-0.00,0.00,SEARCH,,0,0
1788450415.37,562.90,0.00,0.00,SEARCH,,0,0
1788450415.47,563.00,-0.00,0.00,SEARCH,,0,0
1788450415.56,563.09,0.01,0.00,SEARCH,,0,0
1788450415.67,563.20,-0.00,0.00,SEARCH,,0,0
1788450415.77,563.29,0.00,0.00,SEARCH,,0,0
1788450415.87,563.39,0.00,0.00,SEARCH,,0,0
1788450415.97,563.50,-0.00,0.00,SEARCH,,0,0
1788450416.07,563.59,-0.00,0.00,SEARCH,,0,0
1788450416.18,563.70,0.00,0.00,SEARCH,,0,0
1788450416.27,563.79,0.00,0.00,SEARCH,,0,0
1788450416.38,563.90,-0.00,0.00,SEARCH,,0,0
1788450416.48,564.00,0.01,0.00,SEARCH,,0,0
1788450416.58,564.09,0.01,0.00,SEARCH,,0,0
1788450416.68,564.20,-0.00,0.00,SEARCH,,0,0
1788450416.78,564.30,-0.00,0.00,SEARCH,,0,0
1788450416.88,564.39,-0.00,0.00,SEARCH,,0,0
1788450416.98,564.50,0.00,0.00,SEARCH,,0,0
1788450417.09,564.60,0.01,0.00,SEARCH,,0,0
1788450417.19,564.70,0.00,0.00,SEARCH,,0,0
1788450417.29,564.79,-0.00,0.00,SEARCH,,0,0
1788450417.39,564.90,0.00,0.00,SEARCH,,0,0
1788450417.49,564.99,-0.00,0.00,SEARCH,,0,0
1788450417.59,565.09,-0.00,0.00,SEARCH,,0,0
1788450417.69,565.20,0.00,0.00,SEARCH,,0,0
1788450417.79,565.29,0.00,0.00,SEARCH,,0,0
1788450417.89,565.40,0.00,0.00,SEARCH,,0,0
1788450418.00,565.50,0.00,0.00,SEARCH,,0,0
1788450418.10,565.60,0.00,0.00,SEARCH,,0,0
1788450418.19,565.69,0.00,0.00,SEARCH,,0,0
1788450418.29,565.79,-0.00,0.00,SEARCH,,0,0
1788450418.40,565.90,0.00,0.00,SEARCH,,0,0
1788450418.50,565.99,-0.00,0.00,SEARCH,,0,0
1788450418.59,566.09,0.00,0.00,SEARCH,,0,0
1788450418.70,566.20,0.01,0.00,SEARCH,,0,0
1788450418.80,566.29,0.01,0.00,SEARCH,,0,0
1788450418.90,566.39,0.01,0.00,SEARCH,,0,0
1788450419.00,566.49,0.01,0.00,SEARCH,,0,0
1788450419.10,566.59,-0.00,0.00,SEARCH,,0,0
1788450419.20,566.70,0.01,0.00,SEARCH,,0,0
1788450419.30,566.79,0.01,0.00,SEARCH,,0,0
1788450419.41,566.90,0.01,0.00,SEARCH,,0,0
1788450419.50,566.99,0.01,0.00,SEARCH,,0,0
1788450419.61,567.10,0.00,0.00,SEARCH,,0,0
1788450419.71,567.19,-0.00,0.00,SEARCH,,0,0
1788450419.81,567.29,0.01,0.00,SEARCH,,0,0
1788450419.91,567.39,0.01,0.00,SEARCH,,0,0
1788450420.01,567.50,-0.00,0.00,SEARCH,,0,0
1788450420.11,567.59,-0.00,0.00,SEARCH,,0,0
1788450420.21,567.69,0.01,0.00,SEARCH,,0,0
1788450420.31,567.79,-0.01,0.00,SEARCH,,0,0
1788450420.41,567.89,0.01,0.00,SEARCH,,0,0
1788450420.51,567.99,-0.00,0.00,SEARCH,,0,0
1788450420.61,568.09,0.00,0.00,SEARCH,,0,0
1788450420.72,568.20,-0.00,0.00,SEARCH,,0,0
1788450420.82,568.29,0.00,0.00,SEARCH,,0,0
1788450420.92,568.39,0.00,0.00,SEARCH,,0,0
1788450421.02,568.50,0.00,0.00,SEARCH,,0,0
1788450421.12,568.60,0.01,0.00,SEARCH,,0,0
1788450421.22,568.70,0.01,0.00,SEARCH,,0,0
1788450421.32,568.79,0.00,0.00,SEARCH,,0,0
1788450421.42,568.90,0.01,0.00,SEARCH,,0,0
1788450421.53,569.00,-0.00,0.00,SEARCH,,0,0
1788450421.63,569.10,-0.00,0.00,SEARCH,,0,0
1788450421.73,569.19,0.00,0.00,SEARCH,,0,0
1788450421.83,569.29,0.00,0.00,SEARCH,,0,0
1788450421.93,569.39,-0.00,0.00,SEARCH,,0,0
1788450422.03,569.50,-0.00,0.00,SEARCH,,0,0
1788450422.13,569.59,0.01,0.00,SEARCH,,0,0
1788450422.24,569.70,0.00,0.00,SEARCH,,0,0
1788450422.34,569.80,-0.00,0.00,SEARCH,,0,0
1788450422.44,569.90,0.00,0.00,SEARCH,,0,0
1788450422.54,570.00,0.01,0.00,SEARCH,,0,0
1788450422.64,570.10,0.01,0.00,SEARCH,,0,0
1788450422.74,570.20,0.00,0.00,SEARCH,,0,0
1788450422.84,570.30,0.00,0.00,SEARCH,,0,0
1788450422.94,570.39,0.00,0.00,SEARCH,,0,0
1788450423.05,570.50,-0.00,0.00,SEARCH,,0,0
1788450423.15,570.60,-0.00,0.00,SEARCH,,0,0
1788450423.24,570.69,0.00,0.00,SEARCH,,0,0
1788450423.35,570.79,-0.00,0.00,SEARCH,,0,0
1788450423.44,570.89,0.01,0.00,SEARCH,,0,0
1788450423.55,571.00,0.00,0.00,SEARCH,,0,0
1788450423.65,571.09,0.01,0.00,SEARCH,,0,0
1788450423.75,571.19,0.01,0.00,SEARCH,,0,0
1788450423.85,571.30,0.00,0.00,SEARCH,,0,0
1788450423.95,571.39,0.01,0.00,SEARCH,,0,0
1788450424.05,571.50,0.00,0.00,SEARCH,,0,0
