wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788472787.60,0.00,0.00,30.49,,,0,0
1788472787.88,264.28,-0.00,30.49,,,0,0
1788472787.89,264.29,0.01,30.49,,,0,0
1788472787.99,264.38,0.00,30.49,,,0,0
1788472788.09,264.48,-0.00,30.49,,,0,0
1788472788.19,264.58,0.00,30.49,,,0,0
1788472788.29,264.68,0.00,30.49,,,0,0
1788472788.39,264.78,0.00,30.49,,,0,0
1788472788.49,264.88,-0.00,30.49,,,0,0
1788472788.59,264.98,-0.00,30.49,,,0,0
1788472788.69,265.08,0.00,30.49,,,0,0
1788472788.79,265.18,-0.00,0.00,,,0,0
1788472788.89,265.28,0.01,0.00,,,0,0
1788472789.00,265.38,0.01,0.00,,,0,0
1788472789.10,265.48,0.00,0.00,,,0,0
1788472789.20,265.58,0.00,0.00,,,0,0
1788472789.30,265.68,0.01,0.00,,,0,0
1788472789.40,265.79,0.00,0.00,,,0,0
1788472789.50,265.88,0.00,0.00,,,0,0
1788472789.60,265.98,-0.00,0.00,,,0,0
1788472789.70,266.08,-0.00,0.00,,,0,0
1788472789.80,266.18,-0.00,0.00,,,0,0
1788472789.90,266.28,0.01,0.00,,,0,0
1788472790.00,266.38,-0.00,0.00,,,0,0
1788472790.10,266.48,0.00,0.00,,,0,0
1788472790.20,266.58,-0.00,0.00,,,0,0
1788472790.30,266.68,-0.00,0.00,,,0,0
1788472790.40,266.78,0.00,0.00,,,0,0
1788472790.50,266.88,-0.00,0.00,,,0,0
1788472790.60,266.98,0.01,0.00,,,0,0
1788472790.71,267.08,0.00,0.00,,,0,0
1788472790.81,267.18,0.01,0.00,,,0,0
1788472790.91,267.28,0.01,0.00,,,0,0
1788472791.01,267.38,-0.00,0.00,,,0,0
1788472791.11,267.48,0.00,0.00,,,0,0
1788472791.22,267.58,-0.00,0.00,,,0,0
1788472791.32,267.68,0.00,0.00,,,0,0
1788472791.42,267.79,0.01,0.00,,,0,0
1788472791.52,267.88,0.00,0.00,,,0,0
1788472791.62,267.98,-0.00,0.00,,,0,0
1788472791.73,268.08,0.00,0.00,,,0,0
1788472791.83,268.18,-0.00,0.00,,,0,0
1788472791.93,268.28,-0.00,0.00,,,0,0
1788472792.03,268.38,0.01,0.00,,,0,0
1788472792.13,268.48,0.00,0.00,,,0,0
1788472792.23,268.58,0.01,0.00,,,0,0
1788472792.33,268.68,0.01,0.00,,,0,0
1788472792.43,268.78,-0.00,0.00,,,0,0
