wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788473179.60,0.00,-0.00,28.99,,,0,0
1788473179.76,648.10,-0.00,28.99,,,0,0
1788473179.77,648.11,-0.00,28.99,,,0,0
1788473179.87,648.21,-0.00,28.99,,,0,0
1788473179.96,648.30,0.01,28.99,,,0,0
1788473180.07,648.40,0.01,28.99,,,0,0
1788473180.17,648.51,0.00,28.99,,,0,0
1788473180.27,648.60,0.01,28.99,,,0,0
1788473180.37,648.70,0.00,28.99,,,0,0
1788473180.47,648.80,0.01,28.99,,,0,0
1788473180.57,648.90,-0.00,28.99,,,0,0
1788473180.67,649.00,0.00,0.00,,,0,0
1788473180.77,649.10,-0.00,0.00,,,0,0
1788473180.87,649.21,0.01,0.00,,,0,0
1788473180.97,649.30,0.00,0.00,,,0,0
1788473181.07,649.40,0.00,0.00,,,0,0
1788473181.18,649.51,0.00,0.00,,,0,0
1788473181.28,649.60,0.00,0.00,,,0,0
1788473181.38,649.71,0.01,0.00,,,0,0
1788473181.48,649.81,-0.00,0.00,,,0,0
1788473181.58,649.90,0.01,0.00,,,0,0
1788473181.68,650.01,-0.00,0.00,,,0,0
1788473181.79,650.11,-0.00,0.00,,,0,0
1788473181.89,650.21,-0.00,0.00,,,0,0
1788473181.99,650.31,-0.00,0.00,,,0,0
1788473182.09,650.40,0.01,0.00,,,0,0
1788473182.19,650.51,0.00,0.00,,,0,0
1788473182.29,650.60,0.01,0.00,,,0,0
1788473182.39,650.70,0.00,0.00,,,0,0
1788473182.49,650.80,0.00,0.00,,,0,0
1788473182.60,650.91,0.01,0.00,,,0,0
1788473182.70,651.01,0.01,0.00,,,0,0
1788473182.80,651.11,-0.00,0.00,,,0,0
1788473182.90,651.21,0.01,0.00,,,0,0
1788473183.01,651.31,-0.00,0.00,,,0,0
1788473183.11,651.40,-0.00,0.00,,,0,0
1788473183.21,651.51,0.00,0.00,,,0,0
1788473183.31,651.61,0.01,0.00,,,0,0
1788473183.41,651.71,-0.00,0.00,,,0,0
1788473183.51,651.81,0.00,0.00,,,0,0
1788473183.62,651.90,0.00,0.00,,,0,0
1788473183.72,652.01,-0.00,0.00,,,0,0
1788473183.82,652.10,0.00,0.00,,,0,0
1788473183.92,652.21,-0.00,0.00,,,0,0
1788473184.03,652.31,0.00,0.00,,,0,0
1788473184.12,652.40,0.00,0.00,,,0,0
1788473184.23,652.51,0.00,0.00,,,0,0
1788473184.33,652.61,0.00,0.00,,,0,0
1788473184.43,652.71,-0.00,0.00,,,0,0
1788473184.54,652.81,0.01,0.00,,,0,0
1788473184.64,652.90,0.01,0.00,,,0,0
1788473184.74,653.00,-0.00,0.00,,,0,0
1788473184.84,653.11,0.00,0.00,,,0,0
1788473184.94,653.21,0.00,0.00,,,0,0
1788473185.04,653.31,-0.00,0.00,,,0,0
1788473185.14,653.40,-0.00,0.00,,,0,0
1788473185.24,653.50,-0.00,0.00,,,0,0
1788473185.35,653.61,-0.00,0.00,,,0,0
1788473185.44,653.70,0.00,0.00,,,0,0
1788473185.55,653.81,0.01,0.00,,,0,0
1788473185.65,653.91,0.01,0.00,,,0,0
1788473185.75,654.01,-0.00,0.00,,,0,0
1788473185.85,654.10,0.00,0.00,,,0,0
1788473185.95,654.21,-0.00,0.00,,,0,0
1788473186.06,654.31,0.01,0.00,,,0,0
1788473186.16,654.40,-0.00,0.00,,,0,0
1788473186.26,654.50,0.01,0.00,,,0,0
1788473186.37,654.60,-0.01,0.00,,,0,0
1788473186.47,654.70,-0.00,0.00,,,0,0
1788473186.60,654.80,0.01,0.00,,,0,0
1788473186.70,654.90,-0.00,0.00,,,0,0
1788473186.80,655.00,0.01,0.00,,,0,0
1788473186.90,655.11,0.00,0.00,,,0,0
1788473187.01,655.21,0.00,0.00,,,0,0
1788473187.11,655.30,0.01,0.00,,,0,0
1788473187.21,655.40,-0.00,0.00,,,0,0
1788473187.31,655.50,0.00,0.00,,,0,0
1788473187.41,655.61,0.01,0.00,,,0,0
1788473187.51,655.71,-0.00,0.00,,,0,0
1788473187.62,655.80,-0.00,0.00,STOW_INIT,,0,0
1788473187.72,655.90,-0.00,0.00,STOW_INIT,,0,1
1788473187.82,656.01,0.00,0.00,STOW_INIT,,0,0
1788473187.92,656.11,0.00,0.00,STOW_INIT,,0,0
1788473188.02,656.20,0.01,0.00,SEARCH,,0,0
1788473188.12,656.30,0.00,0.00,SEARCH,,0,0
1788473188.22,656.40,-0.00,0.00,SEARCH,,0,0
1788473188.32,656.50,0.01,0.00,SEARCH,,0,0
1788473188.43,656.61,-0.00,0.00,SEARCH,,0,0
1788473188.53,656.71,0.00,0.00,SEARCH,,0,0
1788473188.63,656.80,0.01,0.00,SEARCH,,0,0
1788473188.73,656.91,-0.00,0.00,SEARCH,,0,0
1788473188.83,657.00,-0.00,0.00,SEARCH,,0,0
1788473188.94,657.11,0.01,0.00,SEARCH,,0,0
1788473189.04,657.21,0.01,0.00,SEARCH,,0,0
