wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788447807.90,0.00,-0.00,0.00,,,0,0
1788447808.34,86.51,0.01,0.00,,,0,0
1788447808.34,86.51,0.00,0.00,,,0,0
1788447808.44,86.61,0.00,0.00,,,0,0
1788447808.55,86.71,0.00,0.00,,,0,0
1788447808.64,86.81,-0.00,0.00,,,0,0
1788447808.74,86.91,0.00,0.00,,,0,0
1788447808.84,87.01,0.00,0.00,,,0,0
1788447808.95,87.11,0.01,0.00,,,0,0
1788447809.05,87.21,0.01,0.00,,,0,0
1788447809.15,87.31,0.00,0.00,,,0,0
1788447809.25,87.41,-0.00,0.00,,,0,0
1788447809.35,87.51,0.00,0.00,,,0,0
1788447809.45,87.61,0.01,0.00,,,0,0
1788447809.56,87.72,-0.00,0.00,,,0,0
1788447809.65,87.81,-0.00,0.00,,,0,0
1788447809.76,87.91,-0.00,0.00,,,0,0
1788447809.86,88.01,0.01,0.00,,,0,0
1788447809.96,88.11,0.00,0.00,,,0,0
1788447810.06,88.21,0.00,0.00,,,0,0
1788447810.17,88.31,0.00,0.00,,,0,0
1788447810.27,88.41,0.00,0.00,,,0,0
1788447810.37,88.51,0.01,0.00,,,0,0
1788447810.47,88.61,0.01,0.00,,,0,0
1788447810.57,88.71,-0.01,0.00,,,0,0
1788447810.67,88.81,0.00,0.00,,,0,0
1788447810.77,88.91,-0.00,0.00,,,0,0
1788447810.87,89.01,-0.00,0.00,,,0,0
1788447810.97,89.11,0.01,0.00,,,0,0
1788447811.08,89.21,0.01,0.00,,,0,0
1788447811.18,89.31,0.01,0.00,,,0,0
1788447811.28,89.41,-0.00,0.00,,,0,0
1788447811.38,89.51,0.00,0.00,,,0,0
1788447811.48,89.61,0.01,0.00,,,0,0
1788447811.58,89.71,0.01,0.00,,,0,0
1788447811.68,89.81,0.01,0.00,,,0,0
1788447811.78,89.91,-0.00,0.00,,,0,0
1788447811.88,90.01,-0.00,0.00,,,0,0
1788447811.99,90.11,0.00,0.00,,,0,0
1788447812.09,90.21,0.01,0.00,,,0,0
1788447812.19,90.31,0.00,0.00,,,0,0
1788447812.29,90.41,0.00,0.00,,,0,0
1788447812.39,90.51,0.00,0.00,,,0,0
1788447812.49,90.61,-0.00,0.00,,,0,0
1788447812.60,90.71,0.00,0.00,,,0,0
1788447812.70,90.81,-0.00,0.00,,,0,0
1788447812.80,90.91,0.00,0.00,,,0,0
1788447812.90,91.01,-0.01,0.00,,,0,0
1788447813.00,91.11,0.01,0.00,,,0,0
1788447813.10,91.21,0.01,0.00,,,0,0
1788447813.20,91.31,0.00,0.00,,,0,0
1788447813.30,91.41,0.01,0.00,,,0,0
1788447813.41,91.51,0.01,0.00,,,0,0
1788447813.50,91.61,0.00,0.00,,,0,0
1788447813.61,91.71,0.01,0.00,,,0,0
1788447813.71,91.81,0.00,0.00,,,0,0
1788447813.81,91.91,0.01,0.00,,,0,0
1788447813.91,92.01,-0.00,0.00,,,0,0
1788447814.01,92.11,-0.00,0.00,,,0,0
1788447814.11,92.21,-0.00,0.00,,,0,0
1788447814.21,92.31,0.01,0.00,,,0,0
