wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788448200.88,0.00,0.00,30.74,,,0,0
1788448201.17,472.58,0.00,30.74,,,0,0
1788448201.18,472.59,0.00,30.74,,,0,0
1788448201.27,472.69,0.01,30.74,,,0,0
1788448201.37,472.79,0.00,30.74,,,0,0
1788448201.47,472.89,-0.01,30.74,,,0,0
1788448201.57,472.99,0.00,30.74,,,0,0
1788448201.67,473.09,0.00,30.74,,,0,0
1788448201.77,473.19,0.00,30.74,,,0,0
1788448201.87,473.29,0.01,30.74,,,0,0
1788448201.97,473.39,0.00,30.74,,,0,0
1788448202.07,473.49,-0.01,0.00,,,0,0
1788448202.18,473.59,0.00,0.00,,,0,0
1788448202.28,473.69,-0.00,0.00,,,0,0
1788448202.38,473.79,-0.01,0.00,,,0,0
1788448202.48,473.89,0.00,0.00,,,0,0
1788448202.58,473.99,0.01,0.00,,,0,0
1788448202.68,474.09,0.01,0.00,,,0,0
1788448202.79,474.19,0.00,0.00,,,0,0
1788448202.89,474.29,-0.00,0.00,,,0,0
1788448202.99,474.39,0.00,0.00,,,0,0
1788448203.09,474.49,0.01,0.00,,,0,0
1788448203.19,474.59,0.01,0.00,,,0,0
1788448203.29,474.69,-0.00,0.00,,,0,0
1788448203.40,474.79,0.01,0.00,,,0,0
1788448203.50,474.89,0.00,0.00,,,0,0
1788448203.60,474.99,-0.00,0.00,,,0,0
1788448203.70,475.09,0.00,0.00,,,0,0
1788448203.80,475.19,0.00,0.00,,,0,0
1788448203.90,475.29,-0.00,0.00,,,0,0
1788448204.01,475.39,-0.00,0.00,,,0,0
1788448204.11,475.49,0.01,0.00,,,0,0
1788448204.21,475.59,-0.00,0.00,,,0,0
1788448204.31,475.69,-0.00,0.00,,,0,0
1788448204.41,475.79,-0.00,0.00,,,0,0
1788448204.52,475.89,-0.00,0.00,,,0,0
1788448204.61,475.99,0.00,0.00,,,0,0
1788448204.71,476.09,-0.00,0.00,,,0,0
1788448204.82,476.19,0.01,0.00,,,0,0
1788448204.92,476.29,-0.00,0.00,,,0,0
1788448205.03,476.39,-0.00,0.00,,,0,0
1788448205.13,476.49,0.00,0.00,,,0,0
1788448205.23,476.59,0.00,0.00,,,0,0
1788448205.33,476.69,0.01,0.00,,,0,0
1788448205.43,476.79,0.01,0.00,,,0,0
1788448205.53,476.89,0.00,0.00,,,0,0
1788448205.63,476.99,0.00,0.00,,,0,0
1788448205.73,477.09,0.01,0.00,,,0,0
1788448205.84,477.19,0.00,0.00,,,0,0
1788448205.94,477.29,0.01,0.00,,,0,0
1788448206.04,477.39,0.00,0.00,,,0,0
1788448206.14,477.49,0.00,0.00,,,0,0
1788448206.24,477.59,0.01,0.00,,,0,0
1788448206.34,477.69,0.01,0.00,,,0,0
1788448206.44,477.79,0.01,0.00,,,0,0
1788448206.55,477.89,0.00,0.00,,,0,0
1788448206.64,477.99,0.01,0.00,,,0,0
1788448206.75,478.09,-0.00,0.00,,,0,0
1788448206.85,478.19,-0.00,0.00,,,0,0
1788448206.95,478.29,-0.00,0.00,,,0,0
1788448207.05,478.39,0.01,0.00,,,0,0
1788448207.15,478.49,0.01,0.00,,,0,0
1788448207.25,478.59,-0.00,0.00,,,0,0
1788448207.35,478.69,-0.00,0.00,,,0,0
1788448207.45,478.79,0.01,0.00,,,0,0
1788448207.55,478.89,0.01,0.00,,,0,0
1788448207.65,478.99,-0.00,0.00,,,0,0
1788448207.75,479.09,0.00,0.00,,,0,0
1788448207.85,479.19,0.00,0.00,,,0,0
1788448207.95,479.29,-0.00,0.00,,,0,0
1788448208.06,479.39,0.01,0.00,,,0,0
1788448208.16,479.49,0.01,0.00,,,0,0
1788448208.26,479.59,0.00,0.00,,,0,0
1788448208.36,479.69,0.00,0.00,,,0,0
1788448208.46,479.79,0.00,0.00,,,0,0
1788448208.56,479.89,0.01,0.00,,,0,0
1788448208.66,479.99,-0.00,0.00,,,0,0
1788448208.76,480.09,0.00,0.00,,,0,0
1788448208.86,480.19,0.01,0.00,,,0,0
1788448209.00,480.29,0.01,0.00,,,0,0
1788448209.09,480.39,0.01,0.00,,,0,0
1788448209.18,480.49,-0.00,0.00,,,0,0
1788448209.28,480.59,-0.00,0.00,,,0,0
1788448209.38,480.69,0.01,0.00,,,0,0
1788448209.49,480.79,0.00,0.00,,,0,0
1788448209.59,480.89,0.00,0.00,,,0,0
1788448209.69,480.99,0.00,0.00,,,0,0
1788448209.79,481.09,0.01,0.00,,,0,0
1788448209.89,481.19,-0.00,0.00,,,0,0
1788448209.99,481.29,-0.01,0.00,STOW_INIT,,0,1
1788448210.09,481.39,0.00,0.00,STOW_INIT,,0,0
1788448210.19,481.49,-0.00,0.00,STOW_INIT,,0,0
1788448210.30,481.59,0.00,0.00,SEARCH,,0,0
1788448210.39,481.69,0.00,0.00,SEARCH,,0,0
1788448210.49,481.79,0.00,0.00,SEARCH,,0,0
1788448210.60,481.89,0.00,0.00,SEARCH,,0,0
1788448210.70,481.99,-0.00,0.00,SEARCH,,0,0
1788448210.80,482.09,0.00,0.00,SEARCH,,0,0
1788448210.90,482.19,-0.00,0.00,SEARCH,,0,0
1788448211.01,482.29,0.00,0.00,SEARCH,,0,0
1788448211.11,482.39,0.01,0.00,SEARCH,,0,0
1788448211.21,482.49,0.01,0.00,SEARCH,,0,0
1788448211.31,482.59,0.01,0.00,SEARCH,,0,0
1788448211.42,482.69,0.01,0.00,SEARCH,,0,0
1788448211.52,482.79,0.00,0.00,SEARCH,,0,0
1788448211.62,482.89,0.01,0.00,SEARCH,,0,0
1788448211.72,482.99,0.00,0.00,SEARCH,,0,0
1788448211.82,483.09,0.01,0.00,SEARCH,,0,0
1788448211.92,483.19,0.01,0.00,SEARCH,,0,0
1788448212.02,483.29,0.01,0.00,SEARCH,,0,0
1788448212.12,483.39,-0.00,0.00,SEARCH,,0,0
1788448212.22,483.49,-0.00,0.00,SEARCH,,0,0
1788448212.33,483.59,-0.00,0.00,SEARCH,,0,0
1788448212.43,483.69,-0.00,0.00,SEARCH,,0,0
1788448212.53,483.79,-0.00,0.00,SEARCH,,0,0
1788448212.63,483.89,0.01,0.00,SEARCH,,0,0
1788448212.74,483.99,0.01,0.00,SEARCH,,0,0
1788448212.83,484.09,0.01,0.00,SEARCH,,0,0
1788448212.94,484.19,0.00,0.00,SEARCH,,0,0
1788448213.04,484.29,0.00,0.00,SEARCH,,0,0
1788448213.14,484.39,0.01,0.00,SEARCH,,0,0
1788448213.24,484.49,0.01,0.00,SEARCH,,0,0
1788448213.34,484.59,0.01,0.00,SEARCH,,0,0
1788448213.44,484.69,0.00,0.00,SEARCH,,0,0
1788448213.54,484.79,-0.00,0.00,SEARCH,,0,0
1788448213.64,484.89,-0.00,0.00,SEARCH,,0,0
1788448213.75,484.99,0.01,0.00,SEARCH,,0,0
1788448213.85,485.09,0.00,0.00,SEARCH,,0,0
1788448213.95,485.19,0.01,0.00,SEARCH,,0,0
1788448214.05,485.29,0.00,0.00,SEARCH,,0,0
1788448214.15,485.39,-0.00,0.00,SEARCH,,0,0
1788448214.25,485.49,0.01,0.00,SEARCH,,0,0
1788448214.35,485.59,-0.00,0.00,SEARCH,,0,0
1788448214.45,485.69,0.01,0.00,SEARCH,,0,0
1788448214.55,485.79,-0.01,0.00,SEARCH,,0,0
1788448214.65,485.89,0.01,0.00,SEARCH,,0,0
