wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788476716.90,0.00,0.01,28.82,,,0,0
1788476717.33,1061.25,0.01,28.82,,,0,0
1788476717.33,1061.25,0.00,28.82,,,0,0
1788476717.43,1061.35,0.00,28.82,,,0,0
1788476717.53,1061.45,-0.00,28.82,,,0,0
1788476717.63,1061.55,0.00,28.82,,,0,0
1788476717.73,1061.65,-0.01,28.82,,,0,0
1788476717.83,1061.75,0.00,28.82,,,0,0
1788476717.93,1061.85,-0.00,28.82,,,0,0
1788476718.03,1061.95,-0.00,28.82,,,0,0
1788476718.13,1062.05,0.00,28.82,,,0,0
1788476718.24,1062.15,-0.01,0.00,,,0,0
1788476718.34,1062.25,0.01,0.00,,,0,0
1788476718.44,1062.35,0.01,0.00,,,0,0
1788476718.54,1062.45,0.00,0.00,,,0,0
1788476718.64,1062.55,0.00,0.00,,,0,0
1788476718.74,1062.65,0.01,0.00,,,0,0
1788476718.84,1062.75,0.01,0.00,,,0,0
1788476718.94,1062.85,0.00,0.00,,,0,0
1788476719.04,1062.95,-0.00,0.00,,,0,0
1788476719.14,1063.05,0.00,0.00,,,0,0
1788476719.25,1063.16,0.01,0.00,,,0,0
1788476719.34,1063.25,0.01,0.00,,,0,0
1788476719.44,1063.35,-0.00,0.00,,,0,0
1788476719.54,1063.45,-0.00,0.00,,,0,0
1788476719.64,1063.55,-0.00,0.00,,,0,0
1788476719.74,1063.65,0.00,0.00,,,0,0
1788476719.84,1063.75,0.00,0.00,,,0,0
1788476719.95,1063.85,-0.00,0.00,,,0,0
1788476720.05,1063.95,-0.00,0.00,,,0,0
1788476720.15,1064.05,0.00,0.00,,,0,0
1788476720.25,1064.15,0.01,0.00,,,0,0
1788476720.35,1064.25,0.01,0.00,,,0,0
1788476720.45,1064.35,0.01,0.00,,,0,0
1788476720.55,1064.45,-0.00,0.00,,,0,0
1788476720.66,1064.55,-0.00,0.00,,,0,0
1788476720.76,1064.65,0.00,0.00,,,0,0
1788476720.86,1064.75,0.01,0.00,,,0,0
1788476720.96,1064.85,0.01,0.00,,,0,0
1788476721.06,1064.95,-0.01,0.00,,,0,0
1788476721.16,1065.05,0.00,0.00,,,0,0
1788476721.26,1065.15,0.00,0.00,,,0,0
1788476721.36,1065.25,-0.00,0.00,,,0,0
1788476721.46,1065.35,0.00,0.00,,,0,0
1788476721.56,1065.45,0.00,0.00,,,0,0
1788476721.66,1065.55,0.00,0.00,,,0,0
1788476721.77,1065.65,0.00,0.00,,,0,0
1788476721.87,1065.75,0.00,0.00,,,0,0
1788476721.96,1065.85,0.00,0.00,,,0,0
1788476722.07,1065.95,0.00,0.00,,,0,0
1788476722.17,1066.05,-0.00,0.00,,,0,0
1788476722.27,1066.15,0.00,0.00,,,0,0
1788476722.37,1066.25,0.00,0.00,,,0,0
1788476722.47,1066.35,0.01,0.00,,,0,0
1788476722.57,1066.45,0.01,0.00,,,0,0
1788476722.67,1066.55,0.01,0.00,,,0,0
1788476722.77,1066.65,0.00,0.00,,,0,0
1788476722.87,1066.75,-0.00,0.00,,,0,0
1788476722.97,1066.85,0.01,0.00,,,0,0
1788476723.07,1066.95,0.01,0.00,,,0,0
1788476723.18,1067.05,0.00,0.00,,,0,0
1788476723.28,1067.15,0.01,0.00,,,0,0
1788476723.38,1067.25,-0.00,0.00,,,0,0
1788476723.48,1067.35,-0.00,0.00,,,0,0
1788476723.58,1067.45,0.01,0.00,,,0,0
1788476723.68,1067.55,0.00,0.00,,,0,0
1788476723.78,1067.65,-0.00,0.00,,,0,0
1788476723.88,1067.75,0.00,0.00,,,0,0
1788476723.98,1067.85,0.01,0.00,,,0,0
1788476724.09,1067.95,-0.01,0.00,,,0,0
1788476724.20,1068.05,0.01,0.00,,,0,0
1788476724.30,1068.15,-0.01,0.00,,,0,0
1788476724.39,1068.25,-0.00,0.00,,,0,0
1788476724.53,1068.35,-0.00,0.00,,,0,0
1788476724.62,1068.45,0.01,0.00,,,0,0
1788476724.72,1068.55,-0.00,0.00,,,0,0
1788476724.81,1068.65,0.00,0.00,,,0,0
1788476724.92,1068.75,0.00,0.00,STOW_INIT,,0,0
1788476725.02,1068.85,0.01,0.00,STOW_INIT,,0,1
1788476725.12,1068.95,0.00,0.00,STOW_INIT,,0,0
1788476725.22,1069.05,0.01,0.00,STOW_INIT,,0,0
1788476725.32,1069.15,-0.00,0.00,SEARCH,,0,0
1788476725.42,1069.25,-0.00,0.00,SEARCH,,0,0
1788476725.52,1069.35,0.00,0.00,SEARCH,,0,0
1788476725.62,1069.45,0.00,0.00,SEARCH,,0,0
1788476725.72,1069.55,0.00,0.00,SEARCH,,0,0
1788476725.82,1069.65,0.00,0.00,SEARCH,,0,0
1788476725.92,1069.75,0.01,0.00,SEARCH,,0,0
1788476726.02,1069.85,0.00,0.00,SEARCH,,0,0
1788476726.13,1069.95,-0.01,0.00,SEARCH,,0,0
1788476726.23,1070.05,-0.00,0.00,SEARCH,,0,0
1788476726.33,1070.15,-0.00,0.00,SEARCH,,0,0
1788476726.43,1070.25,0.01,0.00,SEARCH,,0,0
1788476726.53,1070.35,0.01,0.00,SEARCH,,0,0
1788476726.63,1070.45,0.00,0.00,SEARCH,,0,0
1788476726.73,1070.55,0.00,0.00,SEARCH,,0,0
1788476726.84,1070.65,-0.00,0.00,SEARCH,,0,0
1788476726.94,1070.76,-0.00,0.00,SEARCH,,0,0
1788476727.04,1070.85,0.00,0.00,SEARCH,,0,0
1788476727.15,1070.95,0.01,0.00,SEARCH,,0,0
1788476727.25,1071.05,0.01,0.00,SEARCH,,0,0
1788476727.35,1071.15,0.00,0.00,SEARCH,,0,0
1788476727.45,1071.25,0.01,0.00,SEARCH,,0,0
1788476727.55,1071.35,0.01,0.00,SEARCH,,0,0
1788476727.65,1071.45,0.00,0.00,SEARCH,,0,0
1788476727.75,1071.55,0.01,0.00,SEARCH,,0,0
1788476727.85,1071.65,-0.00,0.00,SEARCH,,0,0
1788476727.95,1071.75,0.00,0.00,SEARCH,,0,0
1788476728.05,1071.85,0.01,0.00,SEARCH,,0,0
1788476728.15,1071.95,0.00,0.00,SEARCH,,0,0
1788476728.25,1072.05,0.01,0.00,SEARCH,,0,0
1788476728.35,1072.15,-0.00,0.00,SEARCH,,0,0
1788476728.46,1072.25,-0.00,0.00,SEARCH,,0,0
1788476728.56,1072.35,-0.00,0.00,SEARCH,,0,0
1788476728.66,1072.45,0.00,0.00,SEARCH,,0,0
1788476728.76,1072.55,-0.00,0.00,SEARCH,,0,0
1788476728.86,1072.65,0.01,0.00,SEARCH,,0,0
1788476728.96,1072.75,0.01,0.00,SEARCH,,0,0
1788476729.07,1072.85,0.00,0.00,SEARCH,,0,0
1788476729.17,1072.95,0.00,0.00,SEARCH,,0,0
1788476729.27,1073.05,0.00,0.00,SEARCH,,0,0
1788476729.37,1073.15,0.00,0.00,SEARCH,,0,0
1788476729.47,1073.25,-0.00,0.00,SEARCH,,0,0
1788476729.57,1073.35,0.00,0.00,SEARCH,,0,0
1788476729.67,1073.45,0.00,0.00,SEARCH,,0,0
1788476729.78,1073.55,-0.00,0.00,SEARCH,,0,0
1788476729.87,1073.65,-0.00,0.00,SEARCH,,0,0
1788476729.98,1073.76,0.00,0.00,SEARCH,,0,0
1788476730.07,1073.85,-0.00,0.00,SEARCH,,0,0
1788476730.18,1073.95,-0.00,0.00,SEARCH,,0,0
1788476730.28,1074.05,0.00,0.00,SEARCH,,0,0
1788476730.38,1074.15,0.01,0.00,SEARCH,,0,0
1788476730.48,1074.25,-0.00,0.00,SEARCH,,0,0
1788476730.58,1074.35,0.01,0.00,SEARCH,,0,0
1788476730.68,1074.45,-0.00,0.00,SEARCH,,0,0
1788476730.79,1074.55,0.01,0.00,SEARCH,,0,0
1788476730.89,1074.65,0.00,0.00,SEARCH,,0,0
1788476730.99,1074.75,-0.00,0.00,SEARCH,,0,0
1788476731.09,1074.85,-0.00,0.00,SEARCH,,0,0
1788476731.19,1074.95,0.01,0.00,SEARCH,,0,0
1788476731.29,1075.05,-0.00,0.00,SEARCH,,0,0
1788476731.39,1075.15,0.00,0.00,SEARCH,,0,0
1788476731.49,1075.25,0.00,0.00,SEARCH,,0,0
1788476731.60,1075.36,0.00,0.00,SEARCH,,0,0
1788476731.70,1075.45,-0.00,0.00,SEARCH,,0,0
1788476731.80,1075.55,-0.00,0.00,SEARCH,,0,0
1788476731.90,1075.65,0.00,0.00,SEARCH,,0,0
1788476732.00,1075.75,0.01,0.00,SEARCH,,0,0
1788476732.10,1075.85,0.00,0.00,SEARCH,,0,0
1788476732.21,1075.95,0.01,0.00,SEARCH,,0,0
1788476732.30,1076.05,0.01,0.00,SEARCH,,0,0
1788476732.41,1076.15,-0.00,0.00,SEARCH,,0,0
1788476732.51,1076.25,-0.00,0.00,SEARCH,,0,0
1788476732.61,1076.35,-0.00,0.00,SEARCH,,0,0
1788476732.72,1076.45,0.00,0.00,SEARCH,,0,0
1788476732.82,1076.55,-0.00,0.00,SEARCH,,0,0
1788476732.92,1076.65,0.00,0.00,SEARCH,,0,0
1788476733.02,1076.75,0.00,0.00,SEARCH,,0,0
1788476733.12,1076.85,0.00,0.00,SEARCH,,0,0
1788476733.22,1076.95,0.01,0.00,SEARCH,,0,0
1788476733.32,1077.05,0.01,0.00,SEARCH,,0,0
1788476733.42,1077.15,0.00,0.00,SEARCH,,0,0
1788476733.52,1077.25,0.00,0.00,SEARCH,,0,0
1788476733.63,1077.35,0.01,0.00,SEARCH,,0,0
1788476733.73,1077.45,0.01,0.00,SEARCH,,0,0
1788476733.83,1077.55,0.01,0.00,SEARCH,,0,0
1788476733.93,1077.65,0.01,0.00,SEARCH,,0,0
1788476734.03,1077.75,-0.01,0.00,SEARCH,,0,0
1788476734.14,1077.85,-0.00,0.00,SEARCH,,0,0
1788476734.24,1077.95,-0.00,0.00,SEARCH,,0,0
1788476734.34,1078.05,-0.00,0.00,SEARCH,,0,0
1788476734.44,1078.15,-0.00,0.00,SEARCH,,0,0
1788476734.54,1078.25,0.01,0.00,SEARCH,,0,0
1788476734.64,1078.35,-0.00,0.00,SEARCH,,0,0
1788476734.74,1078.45,-0.00,0.00,SEARCH,,0,0
1788476734.85,1078.55,0.00,0.00,SEARCH,,0,0
1788476734.95,1078.65,0.00,0.00,SEARCH,,0,0
