wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788469877.52,555.10,-0.00,28.48,,,0,0
1788469877.61,555.19,0.00,28.48,,,0,0
1788469877.72,555.29,-0.00,28.48,,,0,0
1788469877.81,555.39,-0.00,28.48,,,0,0
1788469877.91,555.49,-0.01,28.48,,,0,0
1788469878.01,555.59,-0.01,28.48,,,0,0
1788469878.11,555.69,0.01,28.48,,,0,0
1788469878.21,555.79,0.00,28.48,,,0,0
1788469878.31,555.89,0.00,28.48,,,0,0
1788469878.42,555.99,-0.00,28.48,,,0,0
1788469878.52,556.09,0.00,0.00,,,0,0
1788469878.62,556.19,-0.00,0.00,,,0,0
1788469878.72,556.29,-0.00,0.00,,,0,0
1788469878.82,556.39,0.01,0.00,,,0,0
1788469878.92,556.49,0.01,0.00,,,0,0
1788469879.02,556.59,-0.00,0.00,,,0,0
1788469879.12,556.69,0.00,0.00,,,0,0
1788469879.22,556.79,0.01,0.00,,,0,0
1788469879.32,556.89,-0.00,0.00,,,0,0
1788469879.42,556.99,-0.00,0.00,,,0,0
1788469879.52,557.09,0.00,0.00,,,0,0
1788469879.62,557.19,0.01,0.00,,,0,0
1788469879.72,557.29,0.00,0.00,,,0,0
1788469879.82,557.39,-0.00,0.00,,,0,0
1788469879.92,557.49,-0.00,0.00,,,0,0
1788469880.03,557.59,0.00,0.00,,,0,0
1788469880.13,557.69,0.00,0.00,,,0,0
1788469880.23,557.79,0.00,0.00,,,0,0
1788469880.33,557.89,-0.00,0.00,,,0,0
1788469880.43,557.99,-0.00,0.00,,,0,0
1788469880.53,558.09,0.01,0.00,,,0,0
1788469880.63,558.19,-0.00,0.00,,,0,0
1788469880.73,558.29,0.00,0.00,,,0,0
1788469880.83,558.39,0.00,0.00,,,0,0
1788469880.93,558.49,0.00,0.00,,,0,0
1788469881.03,558.59,-0.00,0.00,,,0,0
1788469881.13,558.69,0.00,0.00,,,0,0
1788469881.23,558.79,0.00,0.00,,,0,0
1788469881.34,558.89,-0.00,0.00,,,0,0
1788469881.44,558.99,0.01,0.00,,,0,0
1788469881.54,559.09,-0.00,0.00,,,0,0
1788469881.64,559.19,-0.00,0.00,,,0,0
1788469881.74,559.29,-0.00,0.00,,,0,0
1788469881.84,559.39,-0.00,0.00,,,0,0
1788469881.94,559.49,0.00,0.00,,,0,0
1788469882.03,559.59,-0.00,0.00,,,0,0
1788469882.14,559.69,0.01,0.00,,,0,0
1788469882.24,559.79,-0.00,0.00,,,0,0
1788469882.34,559.89,0.00,0.00,,,0,0
1788469882.44,559.99,-0.00,0.00,,,0,0
1788469882.54,560.09,-0.00,0.00,,,0,0
1788469882.64,560.19,0.00,0.00,,,0,0
1788469882.74,560.29,0.01,0.00,,,0,0
1788469882.84,560.39,0.01,0.00,,,0,0
1788469882.94,560.49,0.01,0.00,,,0,0
1788469883.04,560.59,0.00,0.00,,,0,0
1788469883.14,560.69,0.01,0.00,,,0,0
1788469883.24,560.79,0.00,0.00,,,0,0
1788469883.34,560.89,-0.00,0.00,,,0,0
1788469883.44,560.99,0.00,0.00,,,0,0
1788469883.54,561.09,-0.00,0.00,,,0,0
1788469883.64,561.19,0.01,0.00,,,0,0
1788469883.75,561.29,0.00,0.00,,,0,0
1788469883.85,561.39,0.01,0.00,,,0,0
1788469883.95,561.49,0.01,0.00,,,0,0
1788469884.05,561.59,-0.00,0.00,,,0,0
1788469884.15,561.69,0.01,0.00,,,0,0
1788469884.25,561.79,-0.00,0.00,,,0,0
1788469884.35,561.89,0.01,0.00,,,0,0
1788469884.45,561.99,0.01,0.00,,,0,0
1788469884.55,562.09,0.00,0.00,,,0,0
1788469884.65,562.19,-0.00,0.00,,,0,0
1788469884.76,562.29,0.01,0.00,,,0,0
1788469884.85,562.39,0.00,0.00,,,0,0
1788469884.96,562.49,0.01,0.00,,,0,0
1788469885.06,562.59,-0.00,0.00,,,0,0
