wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788454320.67,0.00,0.00,29.79,,,0,0
1788454320.94,4428.21,-0.00,29.79,,,0,0
1788454320.95,4428.22,-0.00,29.79,,,0,0
1788454321.05,4428.32,-0.00,29.79,,,0,0
1788454321.14,4428.41,-0.00,29.79,,,0,0
1788454321.24,4428.51,0.00,29.79,,,0,0
1788454321.35,4428.62,-0.01,29.79,,,0,0
1788454321.45,4428.72,-0.00,29.79,,,0,0
1788454321.55,4428.81,0.00,29.79,,,0,0
1788454321.64,4428.91,0.01,29.79,,,0,0
1788454321.75,4429.02,0.01,29.79,,,0,0
1788454321.85,4429.12,0.01,0.00,,,0,0
1788454321.95,4429.22,0.01,0.00,,,0,0
1788454322.05,4429.32,0.01,0.00,,,0,0
1788454322.15,4429.42,-0.00,0.00,,,0,0
1788454322.25,4429.52,-0.00,0.00,,,0,0
1788454322.35,4429.61,0.01,0.00,,,0,0
1788454322.45,4429.72,0.01,0.00,,,0,0
1788454322.55,4429.82,-0.00,0.00,,,0,0
1788454322.65,4429.92,-0.00,0.00,,,0,0
1788454322.75,4430.02,0.00,0.00,,,0,0
1788454322.86,4430.12,-0.00,0.00,,,0,0
1788454322.96,4430.22,0.01,0.00,,,0,0
1788454323.06,4430.32,0.00,0.00,,,0,0
1788454323.16,4430.42,0.00,0.00,,,0,0
1788454323.26,4430.52,0.00,0.00,,,0,0
1788454323.36,4430.62,0.00,0.00,,,0,0
1788454323.46,4430.71,-0.00,0.00,,,0,0
1788454323.56,4430.82,-0.00,0.00,,,0,0
1788454323.66,4430.91,0.00,0.00,,,0,0
1788454323.76,4431.02,0.01,0.00,,,0,0
1788454323.86,4431.12,-0.00,0.00,,,0,0
1788454323.96,4431.22,0.01,0.00,,,0,0
1788454324.06,4431.32,0.01,0.00,,,0,0
1788454324.16,4431.42,-0.00,0.00,,,0,0
1788454324.27,4431.52,-0.00,0.00,,,0,0
1788454324.37,4431.62,0.01,0.00,,,0,0
1788454324.47,4431.72,-0.00,0.00,,,0,0
1788454324.57,4431.82,-0.00,0.00,,,0,0
1788454324.67,4431.92,-0.00,0.00,,,0,0
1788454324.78,4432.02,0.00,0.00,,,0,0
1788454324.88,4432.12,0.00,0.00,,,0,0
1788454324.98,4432.22,-0.00,0.00,,,0,0
1788454325.08,4432.32,-0.00,0.00,,,0,0
1788454325.18,4432.42,0.01,0.00,,,0,0
1788454325.28,4432.52,0.01,0.00,,,0,0
1788454325.38,4432.62,0.00,0.00,,,0,0
1788454325.48,4432.72,0.00,0.00,,,0,0
1788454325.58,4432.81,0.01,0.00,,,0,0
1788454325.68,4432.92,-0.00,0.00,,,0,0
1788454325.78,4433.02,-0.00,0.00,,,0,0
1788454325.88,4433.12,0.01,0.00,,,0,0
1788454325.98,4433.22,0.00,0.00,,,0,0
1788454326.09,4433.32,0.00,0.00,,,0,0
1788454326.19,4433.42,0.01,0.00,,,0,0
1788454326.29,4433.52,0.01,0.00,,,0,0
1788454326.39,4433.62,0.00,0.00,,,0,0
1788454326.49,4433.72,0.00,0.00,,,0,0
1788454326.59,4433.82,0.00,0.00,,,0,0
1788454326.69,4433.92,0.00,0.00,,,0,0
1788454326.79,4434.02,0.00,0.00,,,0,0
1788454326.89,4434.12,0.01,0.00,,,0,0
1788454326.99,4434.22,0.01,0.00,,,0,0
1788454327.09,4434.31,0.01,0.00,,,0,0
1788454327.19,4434.42,-0.00,0.00,,,0,0
1788454327.29,4434.52,0.01,0.00,,,0,0
1788454327.39,4434.61,0.01,0.00,,,0,0
1788454327.49,4434.72,0.00,0.00,,,0,0
1788454327.59,4434.81,0.01,0.00,,,0,0
1788454327.71,4434.93,-0.00,0.00,,,0,0
1788454327.81,4435.02,0.00,0.00,,,0,0
1788454327.91,4435.11,0.00,0.00,,,0,0
1788454328.01,4435.21,-0.00,0.00,,,0,0
1788454328.17,4435.32,0.00,0.00,,,0,0
1788454328.23,4435.41,-0.00,0.00,,,0,0
1788454328.32,4435.51,0.00,0.00,,,0,0
1788454328.42,4435.62,0.00,0.00,,,0,0
1788454328.52,4435.72,0.00,0.00,,,0,0
1788454328.62,4435.82,0.01,0.00,STOW_INIT,,0,1
1788454328.72,4435.92,-0.00,0.00,STOW_INIT,,0,0
1788454328.82,4436.02,-0.00,0.00,STOW_INIT,,0,0
1788454328.92,4436.12,-0.00,0.00,SEARCH,,0,0
1788454329.03,4436.22,0.00,0.00,SEARCH,,0,0
1788454329.13,4436.32,-0.00,0.00,SEARCH,,0,0
1788454329.23,4436.42,-0.00,0.00,SEARCH,,0,0
1788454329.33,4436.52,0.01,0.00,SEARCH,,0,0
1788454329.43,4436.62,0.00,0.00,SEARCH,,0,0
1788454329.53,4436.72,0.01,0.00,SEARCH,,0,0
1788454329.63,4436.82,0.01,0.00,SEARCH,,0,0
1788454329.74,4436.92,-0.00,0.00,SEARCH,,0,0
1788454329.84,4437.02,0.00,0.00,SEARCH,,0,0
1788454329.94,4437.12,-0.00,0.00,SEARCH,,0,0
1788454330.04,4437.22,0.00,0.00,SEARCH,,0,0
1788454330.14,4437.31,-0.00,0.00,SEARCH,,0,0
1788454330.24,4437.42,0.01,0.00,SEARCH,,0,0
1788454330.34,4437.52,-0.01,0.00,SEARCH,,0,0
1788454330.44,4437.62,-0.00,0.00,SEARCH,,0,0
1788454330.54,4437.72,0.01,0.00,SEARCH,,0,0
1788454330.64,4437.82,0.00,0.00,SEARCH,,0,0
1788454330.74,4437.92,0.01,0.00,SEARCH,,0,0
1788454330.84,4438.02,0.01,0.00,SEARCH,,0,0
1788454330.94,4438.12,0.01,0.00,SEARCH,,0,0
1788454331.05,4438.22,0.01,0.00,SEARCH,,0,0
1788454331.15,4438.31,0.00,0.00,SEARCH,,0,0
1788454331.25,4438.42,0.00,0.00,SEARCH,,0,0
1788454331.35,4438.52,-0.00,0.00,SEARCH,,0,0
1788454331.45,4438.62,0.00,0.00,SEARCH,,0,0
1788454331.55,4438.72,0.00,0.00,SEARCH,,0,0
1788454331.65,4438.81,-0.00,0.00,SEARCH,,0,0
1788454331.76,4438.92,0.01,0.00,SEARCH,,0,0
1788454331.85,4439.02,0.00,0.00,SEARCH,,0,0
1788454331.95,4439.11,0.01,0.00,SEARCH,,0,0
1788454332.05,4439.21,0.00,0.00,SEARCH,,0,0
1788454332.16,4439.32,0.00,0.00,SEARCH,,0,0
1788454332.26,4439.42,0.01,0.00,SEARCH,,0,0
1788454332.36,4439.52,0.01,0.00,SEARCH,,0,0
1788454332.46,4439.62,0.00,0.00,SEARCH,,0,0
1788454332.56,4439.72,0.00,0.00,SEARCH,,0,0
1788454332.66,4439.81,-0.00,0.00,SEARCH,,0,0
1788454332.76,4439.91,-0.00,0.00,SEARCH,,0,0
1788454332.86,4440.02,0.00,0.00,SEARCH,,0,0
1788454332.96,4440.11,0.01,0.00,SEARCH,,0,0
1788454333.06,4440.22,-0.00,0.00,SEARCH,,0,0
1788454333.16,4440.31,-0.00,0.00,SEARCH,,0,0
1788454333.26,4440.41,0.01,0.00,SEARCH,,0,0
1788454333.36,4440.52,0.01,0.00,SEARCH,,0,0
1788454333.46,4440.62,0.01,0.00,SEARCH,,0,0
1788454333.56,4440.72,-0.01,0.00,SEARCH,,0,0
1788454333.66,4440.82,-0.00,0.00,SEARCH,,0,0
1788454333.76,4440.91,0.00,0.00,SEARCH,,0,0
1788454333.86,4441.02,0.01,0.00,SEARCH,,0,0
1788454333.96,4441.12,0.00,0.00,SEARCH,,0,0
1788454334.06,4441.22,0.00,0.00,SEARCH,,0,0
1788454334.16,4441.32,0.01,0.00,SEARCH,,0,0
1788454334.26,4441.42,0.01,0.00,SEARCH,,0,0
1788454334.37,4441.52,0.00,0.00,SEARCH,,0,0
1788454334.47,4441.62,0.00,0.00,SEARCH,,0,0
1788454334.57,4441.72,0.00,0.00,SEARCH,,0,0
1788454334.67,4441.82,-0.00,0.00,SEARCH,,0,0
1788454334.77,4441.92,0.00,0.00,SEARCH,,0,0
1788454334.87,4442.02,0.00,0.00,SEARCH,,0,0
1788454334.97,4442.12,-0.00,0.00,SEARCH,,0,0
1788454335.07,4442.22,-0.00,0.00,SEARCH,,0,0
1788454335.17,4442.31,0.01,0.00,SEARCH,,0,0
1788454335.27,4442.42,0.01,0.00,SEARCH,,0,0
1788454335.37,4442.52,-0.00,0.00,SEARCH,,0,0
1788454335.48,4442.62,0.00,0.00,SEARCH,,0,0
1788454335.57,4442.72,0.00,0.00,SEARCH,,0,0
1788454335.67,4442.82,0.01,0.00,SEARCH,,0,0
1788454335.78,4442.92,0.01,0.00,SEARCH,,0,0
1788454335.88,4443.02,0.00,0.00,SEARCH,,0,0
1788454335.98,4443.12,-0.00,0.00,SEARCH,,0,0
1788454336.08,4443.21,0.00,0.00,SEARCH,,0,0
1788454336.18,4443.32,0.00,0.00,SEARCH,,0,0
1788454336.28,4443.42,0.00,0.00,SEARCH,,0,0
1788454336.38,4443.52,0.01,0.00,SEARCH,,0,0
1788454336.48,4443.62,0.01,0.00,SEARCH,,0,0
1788454336.58,4443.72,0.00,0.00,SEARCH,,0,0
1788454336.68,4443.82,0.00,0.00,SEARCH,,0,0
1788454336.78,4443.92,0.01,0.00,SEARCH,,0,0
1788454336.88,4444.02,0.00,0.00,SEARCH,,0,0
1788454336.98,4444.12,0.01,0.00,SEARCH,,0,0
1788454337.08,4444.22,0.00,0.00,SEARCH,,0,0
1788454337.18,4444.32,0.00,0.00,SEARCH,,0,0
1788454337.29,4444.42,0.01,0.00,SEARCH,,0,0
1788454337.39,4444.52,0.00,0.00,SEARCH,,0,0
1788454337.49,4444.62,0.00,0.00,SEARCH,,0,0
1788454337.59,4444.72,0.00,0.00,SEARCH,,0,0
1788454337.69,4444.82,0.01,0.00,SEARCH,,0,0
1788454337.80,4444.92,-0.00,0.00,SEARCH,,0,0
1788454337.90,4445.02,0.00,0.00,SEARCH,,0,0
1788454338.00,4445.12,-0.00,0.00,SEARCH,,0,0
1788454338.10,4445.22,0.01,0.00,SEARCH,,0,0
1788454338.20,4445.32,0.01,0.00,SEARCH,,0,0
1788454338.30,4445.42,-0.00,0.00,SEARCH,,0,0
1788454338.40,4445.52,-0.00,0.00,SEARCH,,0,0
1788454338.50,4445.62,0.01,0.00,SEARCH,,0,0
1788454338.60,4445.72,0.01,0.00,SEARCH,,0,0
1788454338.70,4445.82,-0.00,0.00,SEARCH,,0,0
1788454338.81,4445.92,0.00,0.00,SEARCH,,0,0
1788454338.91,4446.02,0.00,0.00,SEARCH,,0,0
1788454339.01,4446.12,-0.01,0.00,SEARCH,,0,0
1788454339.11,4446.22,0.01,0.00,SEARCH,,0,0
1788454339.21,4446.31,-0.00,0.00,SEARCH,,0,0
1788454339.31,4446.42,0.00,0.00,SEARCH,,0,0
1788454339.41,4446.52,0.00,0.00,SEARCH,,0,0
1788454339.51,4446.61,0.00,0.00,SEARCH,,0,0
1788454339.61,4446.72,0.01,0.00,SEARCH,,0,0
1788454339.71,4446.82,-0.00,0.00,SEARCH,,0,0
1788454339.81,4446.92,0.00,0.00,SEARCH,,0,0
1788454339.91,4447.02,0.01,0.00,SEARCH,,0,0
1788454340.02,4447.12,0.00,0.00,SEARCH,,0,0
1788454340.12,4447.22,0.00,0.00,SEARCH,,0,0
1788454340.22,4447.32,0.00,0.00,SEARCH,,0,0
1788454340.32,4447.42,-0.00,0.00,SEARCH,,0,0
1788454340.42,4447.52,0.00,0.00,SEARCH,,0,0
1788454340.52,4447.62,-0.00,0.00,SEARCH,,0,0
1788454340.62,4447.72,-0.00,0.00,SEARCH,,0,0
1788454340.73,4447.82,0.00,0.00,SEARCH,,0,0
1788454340.82,4447.92,0.01,0.00,SEARCH,,0,0
1788454340.93,4448.02,-0.00,0.00,SEARCH,,0,0
1788454341.03,4448.12,-0.00,0.00,SEARCH,,0,0
1788454341.13,4448.22,0.00,0.00,SEARCH,,0,0
1788454341.23,4448.32,0.00,0.00,SEARCH,,0,0
1788454341.33,4448.42,0.00,0.00,SEARCH,,0,0
1788454341.43,4448.52,0.00,0.00,SEARCH,,0,0
1788454341.53,4448.62,0.00,0.00,SEARCH,,0,0
1788454341.63,4448.72,0.00,0.00,SEARCH,,0,0
1788454341.73,4448.82,-0.00,0.00,SEARCH,,0,0
1788454341.83,4448.92,0.00,0.00,SEARCH,,0,0
1788454341.93,4449.02,0.00,0.00,SEARCH,,0,0
1788454342.03,4449.12,-0.00,0.00,SEARCH,,0,0
1788454342.13,4449.22,0.00,0.00,SEARCH,,0,0
1788454342.24,4449.32,0.00,0.00,SEARCH,,0,0
1788454342.34,4449.42,0.00,0.00,SEARCH,,0,0
1788454342.44,4449.52,0.01,0.00,SEARCH,,0,0
1788454342.54,4449.61,0.00,0.00,SEARCH,,0,0
1788454342.64,4449.72,0.01,0.00,SEARCH,,0,0
1788454342.74,4449.82,0.00,0.00,SEARCH,,0,0
1788454342.84,4449.92,0.01,0.00,SEARCH,,0,0
1788454342.94,4450.02,0.01,0.00,SEARCH,,0,0
1788454343.04,4450.12,0.00,0.00,SEARCH,,0,0
1788454343.14,4450.22,0.01,0.00,SEARCH,,0,0
1788454343.24,4450.31,-0.00,0.00,SEARCH,,0,0
1788454343.35,4450.42,0.00,0.00,SEARCH,,0,0
1788454343.45,4450.52,-0.00,0.00,SEARCH,,0,0
1788454343.55,4450.62,-0.00,0.00,SEARCH,,0,0
1788454343.65,4450.72,0.01,0.00,SEARCH,,0,0
1788454343.75,4450.82,0.01,0.00,SEARCH,,0,0
1788454343.85,4450.92,0.01,0.00,SEARCH,,0,0
1788454343.95,4451.02,0.00,0.00,SEARCH,,0,0
1788454344.05,4451.12,0.00,0.00,SEARCH,,0,0
1788454344.15,4451.22,0.01,0.00,SEARCH,,0,0
1788454344.26,4451.32,0.01,0.00,SEARCH,,0,0
1788454344.36,4451.42,0.01,0.00,SEARCH,,0,0
1788454344.46,4451.52,-0.00,0.00,SEARCH,,0,0
1788454344.56,4451.62,-0.00,0.00,SEARCH,,0,0
1788454344.66,4451.72,-0.00,0.00,SEARCH,,0,0
