wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788454521.49,0.00,-0.00,29.05,,,0,0
1788454521.76,4626.02,0.00,29.05,,,0,0
1788454521.77,4626.03,0.00,29.05,,,0,0
1788454521.87,4626.13,0.01,29.05,,,0,0
1788454521.96,4626.22,0.00,29.05,,,0,0
1788454522.06,4626.32,-0.00,29.05,,,0,0
1788454522.17,4626.43,0.00,29.05,,,0,0
1788454522.26,4626.52,0.01,29.05,,,0,0
1788454522.36,4626.62,0.00,29.05,,,0,0
1788454522.46,4626.72,0.00,29.05,,,0,0
1788454522.57,4626.83,-0.00,29.05,,,0,0
1788454522.67,4626.93,-0.01,0.00,,,0,0
1788454522.77,4627.03,0.01,0.00,,,0,0
1788454522.87,4627.13,0.01,0.00,,,0,0
1788454522.98,4627.23,0.00,0.00,,,0,0
1788454523.08,4627.33,0.00,0.00,,,0,0
1788454523.18,4627.43,0.01,0.00,,,0,0
1788454523.28,4627.53,0.01,0.00,,,0,0
1788454523.39,4627.63,0.01,0.00,,,0,0
1788454523.48,4627.73,0.00,0.00,,,0,0
1788454523.59,4627.83,-0.00,0.00,,,0,0
1788454523.69,4627.93,0.00,0.00,,,0,0
1788454523.79,4628.02,0.00,0.00,,,0,0
1788454523.89,4628.12,0.00,0.00,,,0,0
1788454523.99,4628.22,0.00,0.00,,,0,0
1788454524.09,4628.32,0.00,0.00,,,0,0
1788454524.19,4628.42,0.01,0.00,,,0,0
1788454524.29,4628.52,0.00,0.00,,,0,0
1788454524.39,4628.63,-0.00,0.00,,,0,0
1788454524.49,4628.73,0.01,0.00,,,0,0
1788454524.60,4628.83,-0.00,0.00,,,0,0
1788454524.69,4628.93,0.01,0.00,,,0,0
1788454524.80,4629.03,0.01,0.00,,,0,0
1788454524.90,4629.12,0.01,0.00,,,0,0
1788454525.00,4629.23,0.00,0.00,,,0,0
1788454525.10,4629.33,-0.00,0.00,,,0,0
1788454525.20,4629.43,0.01,0.00,,,0,0
1788454525.30,4629.53,-0.00,0.00,,,0,0
1788454525.40,4629.63,0.00,0.00,,,0,0
1788454525.50,4629.73,-0.00,0.00,,,0,0
1788454525.61,4629.83,0.00,0.00,,,0,0
1788454525.71,4629.93,-0.00,0.00,,,0,0
1788454525.81,4630.03,0.00,0.00,,,0,0
1788454525.91,4630.13,0.01,0.00,,,0,0
1788454526.02,4630.23,0.01,0.00,,,0,0
1788454526.12,4630.33,0.01,0.00,,,0,0
1788454526.22,4630.43,0.00,0.00,,,0,0
1788454526.32,4630.53,-0.00,0.00,,,0,0
1788454526.42,4630.63,0.01,0.00,,,0,0
1788454526.52,4630.73,0.00,0.00,,,0,0
1788454526.62,4630.83,0.00,0.00,,,0,0
1788454526.72,4630.93,0.00,0.00,,,0,0
1788454526.83,4631.03,-0.00,0.00,,,0,0
1788454526.93,4631.13,0.01,0.00,,,0,0
1788454527.03,4631.23,0.00,0.00,,,0,0
1788454527.13,4631.33,0.00,0.00,,,0,0
1788454527.23,4631.43,0.00,0.00,,,0,0
1788454527.33,4631.53,-0.00,0.00,,,0,0
1788454527.43,4631.63,0.01,0.00,,,0,0
1788454527.54,4631.73,0.01,0.00,,,0,0
1788454527.63,4631.83,0.00,0.00,,,0,0
1788454527.73,4631.93,0.01,0.00,,,0,0
1788454527.83,4632.02,0.00,0.00,,,0,0
1788454527.94,4632.13,-0.00,0.00,,,0,0
1788454528.04,4632.23,0.00,0.00,,,0,0
1788454528.14,4632.32,0.01,0.00,,,0,0
1788454528.24,4632.43,-0.00,0.00,,,0,0
1788454528.34,4632.52,0.00,0.00,,,0,0
1788454528.44,4632.62,0.00,0.00,,,0,0
1788454528.56,4632.73,-0.00,0.00,,,0,0
1788454528.66,4632.82,0.01,0.00,,,0,0
1788454528.75,4632.92,-0.00,0.00,,,0,0
1788454528.86,4633.03,0.00,0.00,,,0,0
1788454528.99,4633.13,-0.00,0.00,,,0,0
1788454529.09,4633.22,0.00,0.00,,,0,0
1788454529.19,4633.32,-0.00,0.00,,,0,0
1788454529.29,4633.42,0.00,0.00,,,0,0
1788454529.39,4633.53,0.01,0.00,,,0,0
1788454529.49,4633.62,0.01,0.00,,,0,0
1788454529.60,4633.73,0.00,0.00,STOW_INIT,,0,0
1788454529.70,4633.83,0.01,0.00,STOW_INIT,,0,1
1788454529.80,4633.93,-0.00,0.00,STOW_INIT,,0,0
1788454529.90,4634.03,-0.00,0.00,STOW_INIT,,0,0
1788454530.00,4634.12,0.00,0.00,SEARCH,,0,0
1788454530.10,4634.23,0.00,0.00,SEARCH,,0,0
1788454530.20,4634.33,0.00,0.00,SEARCH,,0,0
1788454530.31,4634.43,-0.00,0.00,SEARCH,,0,0
1788454530.41,4634.53,0.01,0.00,SEARCH,,0,0
1788454530.51,4634.62,0.01,0.00,SEARCH,,0,0
1788454530.61,4634.73,-0.01,0.00,SEARCH,,0,0
1788454530.71,4634.83,0.00,0.00,SEARCH,,0,0
1788454530.81,4634.93,0.00,0.00,SEARCH,,0,0
1788454530.91,4635.03,0.01,0.00,SEARCH,,0,0
1788454531.01,4635.13,0.01,0.00,SEARCH,,0,0
1788454531.11,4635.23,0.00,0.00,SEARCH,,0,0
1788454531.22,4635.32,-0.00,0.00,SEARCH,,0,0
1788454531.32,4635.43,-0.00,0.00,SEARCH,,0,0
1788454531.42,4635.52,0.00,0.00,SEARCH,,0,0
1788454531.52,4635.63,0.00,0.00,SEARCH,,0,0
1788454531.63,4635.73,0.01,0.00,SEARCH,,0,0
