wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788461678.11,0.00,-0.00,30.72,,,0,0
1788461678.44,901.64,-0.01,30.72,,,0,0
1788461678.45,901.65,-0.00,30.72,,,0,0
1788461678.54,901.74,-0.00,30.72,,,0,0
1788461678.64,901.84,-0.01,30.72,,,0,0
1788461678.74,901.95,0.00,30.72,,,0,0
1788461678.84,902.05,-0.00,30.72,,,0,0
1788461678.95,902.15,-0.00,30.72,,,0,0
1788461679.05,902.25,0.00,30.72,,,0,0
1788461679.14,902.34,-0.00,30.72,,,0,0
1788461679.24,902.44,-0.00,30.72,,,0,0
1788461679.35,902.55,0.00,0.00,,,0,0
1788461679.45,902.65,0.01,0.00,,,0,0
1788461679.55,902.75,-0.00,0.00,,,0,0
1788461679.65,902.85,0.00,0.00,,,0,0
1788461679.75,902.95,-0.00,0.00,,,0,0
1788461679.85,903.05,0.01,0.00,,,0,0
1788461679.95,903.15,0.00,0.00,,,0,0
1788461680.05,903.25,0.00,0.00,,,0,0
1788461680.15,903.35,0.01,0.00,,,0,0
1788461680.26,903.45,0.00,0.00,,,0,0
1788461680.36,903.55,0.00,0.00,,,0,0
1788461680.45,903.64,0.00,0.00,,,0,0
1788461680.55,903.74,0.00,0.00,,,0,0
1788461680.65,903.84,0.01,0.00,,,0,0
1788461680.76,903.95,0.00,0.00,,,0,0
1788461680.85,904.04,0.00,0.00,,,0,0
1788461680.96,904.14,0.00,0.00,,,0,0
1788461681.06,904.25,-0.00,0.00,,,0,0
1788461681.16,904.35,-0.01,0.00,,,0,0
1788461681.26,904.45,0.00,0.00,,,0,0
1788461681.36,904.55,-0.00,0.00,,,0,0
1788461681.46,904.65,0.01,0.00,,,0,0
1788461681.56,904.75,0.01,0.00,,,0,0
1788461681.67,904.85,0.00,0.00,,,0,0
1788461681.76,904.95,0.00,0.00,,,0,0
1788461681.87,905.05,0.00,0.00,,,0,0
1788461681.97,905.15,0.00,0.00,,,0,0
1788461682.07,905.25,-0.00,0.00,,,0,0
1788461682.17,905.35,0.00,0.00,,,0,0
1788461682.27,905.45,0.00,0.00,,,0,0
1788461682.37,905.55,-0.00,0.00,,,0,0
1788461682.47,905.65,-0.00,0.00,,,0,0
1788461682.57,905.75,0.01,0.00,,,0,0
1788461682.67,905.85,-0.00,0.00,,,0,0
1788461682.77,905.95,-0.00,0.00,,,0,0
1788461682.87,906.04,0.00,0.00,,,0,0
1788461682.97,906.15,0.01,0.00,,,0,0
1788461683.07,906.25,-0.00,0.00,,,0,0
1788461683.17,906.35,0.01,0.00,,,0,0
1788461683.27,906.45,-0.00,0.00,,,0,0
1788461683.37,906.55,0.01,0.00,,,0,0
1788461683.48,906.65,0.00,0.00,,,0,0
1788461683.58,906.75,-0.00,0.00,,,0,0
1788461683.68,906.85,-0.00,0.00,,,0,0
1788461683.78,906.95,0.01,0.00,,,0,0
1788461683.88,907.05,-0.00,0.00,,,0,0
1788461683.98,907.15,0.00,0.00,,,0,0
1788461684.08,907.25,0.00,0.00,,,0,0
1788461684.18,907.35,0.00,0.00,,,0,0
1788461684.28,907.45,0.00,0.00,,,0,0
1788461684.38,907.55,-0.00,0.00,,,0,0
1788461684.48,907.65,0.00,0.00,,,0,0
1788461684.59,907.75,0.01,0.00,,,0,0
1788461684.70,907.85,0.01,0.00,,,0,0
1788461684.80,907.95,0.01,0.00,,,0,0
1788461684.90,908.05,0.00,0.00,,,0,0
1788461685.00,908.15,-0.00,0.00,,,0,0
1788461685.10,908.24,-0.00,0.00,,,0,0
1788461685.21,908.35,0.01,0.00,,,0,0
1788461685.31,908.44,0.00,0.00,,,0,0
1788461685.41,908.54,-0.00,0.00,,,0,0
1788461685.51,908.64,0.00,0.00,,,0,0
1788461685.64,908.75,-0.00,0.00,,,0,0
1788461685.75,908.84,0.01,0.00,,,0,0
1788461685.85,908.94,0.01,0.00,,,0,0
1788461685.95,909.04,0.00,0.00,,,0,0
1788461686.05,909.14,0.01,0.00,,,0,0
1788461686.15,909.25,0.00,0.00,STOW_INIT,,0,1
1788461686.25,909.35,0.01,0.00,STOW_INIT,,0,0
1788461686.35,909.45,0.00,0.00,STOW_INIT,,0,0
1788461686.45,909.55,0.01,0.00,SEARCH,,0,0
1788461686.55,909.65,-0.00,0.00,SEARCH,,0,0
1788461686.65,909.75,-0.00,0.00,SEARCH,,0,0
1788461686.75,909.85,0.00,0.00,SEARCH,,0,0
1788461686.86,909.95,0.00,0.00,SEARCH,,0,0
1788461686.96,910.05,-0.00,0.00,SEARCH,,0,0
1788461687.06,910.15,0.01,0.00,SEARCH,,0,0
1788461687.16,910.25,0.01,0.00,SEARCH,,0,0
1788461687.26,910.35,-0.00,0.00,SEARCH,,0,0
1788461687.36,910.45,-0.00,0.00,SEARCH,,0,0
1788461687.46,910.55,0.00,0.00,SEARCH,,0,0
1788461687.56,910.65,0.01,0.00,SEARCH,,0,0
1788461687.66,910.75,0.00,0.00,SEARCH,,0,0
1788461687.77,910.85,0.00,0.00,SEARCH,,0,0
1788461687.87,910.95,0.00,0.00,SEARCH,,0,0
1788461687.97,911.05,0.00,0.00,SEARCH,,0,0
1788461688.07,911.15,0.00,0.00,SEARCH,,0,0
1788461688.17,911.25,0.01,0.00,SEARCH,,0,0
1788461688.27,911.35,0.00,0.00,SEARCH,,0,0
1788461688.37,911.45,0.00,0.00,SEARCH,,0,0
1788461688.48,911.55,-0.00,0.00,SEARCH,,0,0
1788461688.58,911.65,-0.00,0.00,SEARCH,,0,0
1788461688.68,911.75,0.00,0.00,SEARCH,,0,0
1788461688.78,911.85,-0.00,0.00,SEARCH,,0,0
1788461688.88,911.95,-0.00,0.00,SEARCH,,0,0
1788461688.98,912.04,-0.01,0.00,SEARCH,,0,0
1788461689.08,912.15,0.01,0.00,SEARCH,,0,0
1788461689.18,912.25,0.01,0.00,SEARCH,,0,0
1788461689.28,912.35,0.00,0.00,SEARCH,,0,0
1788461689.38,912.45,0.01,0.00,SEARCH,,0,0
1788461689.49,912.55,0.01,0.00,SEARCH,,0,0
1788461689.59,912.65,0.00,0.00,SEARCH,,0,0
1788461689.69,912.75,0.01,0.00,SEARCH,,0,0
1788461689.79,912.85,0.00,0.00,SEARCH,,0,0
1788461689.89,912.95,0.00,0.00,SEARCH,,0,0
1788461689.99,913.05,0.01,0.00,SEARCH,,0,0
1788461690.09,913.15,0.00,0.00,SEARCH,,0,0
1788461690.19,913.25,-0.00,0.00,SEARCH,,0,0
1788461690.30,913.35,0.01,0.00,SEARCH,,0,0
1788461690.40,913.45,0.01,0.00,SEARCH,,0,0
1788461690.50,913.55,0.00,0.00,SEARCH,,0,0
1788461690.60,913.64,0.01,0.00,SEARCH,,0,0
1788461690.70,913.75,-0.00,0.00,SEARCH,,0,0
1788461690.80,913.84,0.00,0.00,SEARCH,,0,0
1788461690.90,913.95,0.00,0.00,SEARCH,,0,0
1788461691.00,914.04,-0.00,0.00,SEARCH,,0,0
1788461691.10,914.15,0.00,0.00,SEARCH,,0,0
1788461691.20,914.25,0.01,0.00,SEARCH,,0,0
1788461691.31,914.35,0.00,0.00,SEARCH,,0,0
1788461691.41,914.45,-0.00,0.00,SEARCH,,0,0
1788461691.51,914.55,0.00,0.00,SEARCH,,0,0
1788461691.61,914.65,0.00,0.00,SEARCH,,0,0
1788461691.71,914.75,-0.00,0.00,SEARCH,,0,0
1788461691.81,914.85,-0.00,0.00,SEARCH,,0,0
1788461691.91,914.95,0.01,0.00,SEARCH,,0,0
1788461692.01,915.05,-0.00,0.00,SEARCH,,0,0
