wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788461292.44,0.00,-0.00,0.01,,,0,0
1788461292.81,522.81,0.00,0.01,,,0,0
1788461292.81,522.81,0.00,0.01,,,0,0
1788461292.91,522.91,0.00,0.01,,,0,0
1788461293.01,523.01,-0.00,0.01,,,0,0
1788461293.11,523.11,-0.00,0.01,,,0,0
1788461293.21,523.21,-0.00,0.01,,,0,0
1788461293.31,523.31,0.00,0.01,,,0,0
1788461293.41,523.41,0.00,0.01,,,0,0
1788461293.51,523.51,0.01,0.01,,,0,0
1788461293.61,523.61,0.01,0.01,,,0,0
1788461293.71,523.71,-0.01,0.00,,,0,0
1788461293.81,523.81,0.01,0.00,,,0,0
1788461293.91,523.91,0.00,0.00,,,0,0
1788461294.01,524.01,0.00,0.00,,,0,0
1788461294.11,524.11,0.00,0.00,,,0,0
1788461294.21,524.21,0.01,0.00,,,0,0
1788461294.31,524.31,-0.00,0.00,,,0,0
1788461294.41,524.41,0.01,0.00,,,0,0
1788461294.51,524.51,-0.00,0.00,,,0,0
1788461294.62,524.62,0.01,0.00,,,0,0
1788461294.72,524.71,0.01,0.00,,,0,0
1788461294.82,524.81,0.00,0.00,,,0,0
1788461294.92,524.91,-0.00,0.00,,,0,0
1788461295.02,525.01,0.01,0.00,,,0,0
1788461295.12,525.11,-0.00,0.00,,,0,0
1788461295.22,525.21,-0.00,0.00,,,0,0
1788461295.32,525.31,-0.00,0.00,,,0,0
1788461295.42,525.41,0.01,0.00,,,0,0
1788461295.52,525.51,0.00,0.00,,,0,0
1788461295.62,525.61,0.00,0.00,,,0,0
1788461295.72,525.71,0.00,0.00,,,0,0
1788461295.82,525.81,0.01,0.00,,,0,0
1788461295.93,525.91,0.00,0.00,,,0,0
1788461296.03,526.01,0.01,0.00,,,0,0
1788461296.13,526.11,0.00,0.00,,,0,0
1788461296.23,526.21,-0.00,0.00,,,0,0
1788461296.34,526.32,-0.00,0.00,,,0,0
1788461296.44,526.41,-0.00,0.00,,,0,0
1788461296.54,526.51,-0.00,0.00,,,0,0
1788461296.65,526.61,0.00,0.00,,,0,0
1788461296.75,526.71,0.01,0.00,,,0,0
1788461296.85,526.81,0.00,0.00,,,0,0
1788461296.96,526.91,-0.00,0.00,,,0,0
1788461297.06,527.01,-0.00,0.00,,,0,0
1788461297.15,527.11,0.00,0.00,,,0,0
1788461297.26,527.21,0.00,0.00,,,0,0
1788461297.36,527.31,0.00,0.00,,,0,0
1788461297.46,527.41,0.01,0.00,,,0,0
1788461297.56,527.51,0.01,0.00,,,0,0
1788461297.67,527.62,0.01,0.00,,,0,0
1788461297.76,527.71,0.01,0.00,,,0,0
1788461297.87,527.81,-0.01,0.00,,,0,0
1788461297.97,527.91,-0.00,0.00,,,0,0
