wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788465237.92,0.00,-0.00,29.60,,,0,0
1788465238.24,4424.35,0.00,29.60,,,0,0
1788465238.25,4424.35,-0.00,29.60,,,0,0
1788465238.35,4424.45,-0.00,29.60,,,0,0
1788465238.45,4424.55,-0.00,29.60,,,0,0
1788465238.55,4424.65,-0.01,29.60,,,0,0
1788465238.65,4424.75,0.00,29.60,,,0,0
1788465238.75,4424.85,-0.01,29.60,,,0,0
1788465238.85,4424.95,-0.01,29.60,,,0,0
1788465238.95,4425.05,0.01,29.60,,,0,0
1788465239.05,4425.15,0.00,29.60,,,0,0
1788465239.15,4425.25,-0.00,0.00,,,0,0
1788465239.25,4425.35,-0.00,0.00,,,0,0
1788465239.35,4425.45,0.00,0.00,,,0,0
1788465239.45,4425.55,0.00,0.00,,,0,0
1788465239.55,4425.65,0.01,0.00,,,0,0
1788465239.65,4425.75,0.00,0.00,,,0,0
1788465239.75,4425.85,0.01,0.00,,,0,0
1788465239.86,4425.95,0.00,0.00,,,0,0
1788465239.96,4426.05,0.00,0.00,,,0,0
1788465240.06,4426.15,0.00,0.00,,,0,0
1788465240.16,4426.25,0.00,0.00,,,0,0
1788465240.26,4426.35,0.01,0.00,,,0,0
1788465240.36,4426.45,0.01,0.00,,,0,0
1788465240.46,4426.55,-0.00,0.00,,,0,0
1788465240.56,4426.65,0.00,0.00,,,0,0
1788465240.66,4426.75,-0.01,0.00,,,0,0
1788465240.76,4426.85,-0.00,0.00,,,0,0
1788465240.86,4426.95,0.01,0.00,,,0,0
1788465240.97,4427.05,0.01,0.00,,,0,0
1788465241.07,4427.15,0.01,0.00,,,0,0
1788465241.17,4427.25,0.00,0.00,,,0,0
1788465241.27,4427.35,0.00,0.00,,,0,0
1788465241.37,4427.45,0.01,0.00,,,0,0
1788465241.47,4427.55,0.01,0.00,,,0,0
1788465241.57,4427.65,0.01,0.00,,,0,0
1788465241.67,4427.75,-0.00,0.00,,,0,0
1788465241.77,4427.85,0.00,0.00,,,0,0
1788465241.87,4427.95,-0.00,0.00,,,0,0
1788465241.98,4428.05,0.01,0.00,,,0,0
1788465242.08,4428.15,0.01,0.00,,,0,0
1788465242.18,4428.25,0.00,0.00,,,0,0
1788465242.28,4428.35,0.00,0.00,,,0,0
1788465242.38,4428.45,-0.00,0.00,,,0,0
1788465242.48,4428.55,0.00,0.00,,,0,0
1788465242.58,4428.65,-0.00,0.00,,,0,0
1788465242.68,4428.75,0.01,0.00,,,0,0
1788465242.79,4428.85,-0.00,0.00,,,0,0
1788465242.89,4428.95,0.01,0.00,,,0,0
1788465242.99,4429.05,0.01,0.00,,,0,0
1788465243.09,4429.15,0.00,0.00,,,0,0
1788465243.19,4429.25,0.01,0.00,,,0,0
1788465243.29,4429.35,0.00,0.00,,,0,0
1788465243.39,4429.45,-0.00,0.00,,,0,0
1788465243.49,4429.55,0.00,0.00,,,0,0
1788465243.59,4429.65,0.00,0.00,,,0,0
1788465243.70,4429.75,0.01,0.00,,,0,0
1788465243.79,4429.85,0.00,0.00,,,0,0
1788465243.90,4429.95,0.00,0.00,,,0,0
1788465244.00,4430.05,-0.00,0.00,,,0,0
1788465244.10,4430.15,0.00,0.00,,,0,0
1788465244.20,4430.25,0.00,0.00,,,0,0
1788465244.30,4430.35,0.01,0.00,,,0,0
1788465244.40,4430.45,0.01,0.00,,,0,0
1788465244.50,4430.55,0.00,0.00,,,0,0
1788465244.60,4430.65,-0.00,0.00,,,0,0
1788465244.70,4430.75,-0.00,0.00,,,0,0
1788465244.81,4430.85,0.00,0.00,,,0,0
1788465244.91,4430.95,-0.00,0.00,,,0,0
1788465245.01,4431.05,0.00,0.00,,,0,0
1788465245.11,4431.15,0.00,0.00,,,0,0
1788465245.21,4431.25,0.00,0.00,,,0,0
1788465245.31,4431.35,0.01,0.00,,,0,0
1788465245.41,4431.45,0.00,0.00,,,0,0
1788465245.52,4431.55,0.00,0.00,,,0,0
1788465245.62,4431.65,-0.00,0.00,,,0,0
1788465245.72,4431.75,0.01,0.00,,,0,0
1788465245.82,4431.85,0.01,0.00,,,0,0
1788465245.92,4431.95,0.01,0.00,,,0,0
1788465246.04,4432.05,-0.00,0.00,,,0,0
1788465246.14,4432.15,-0.00,0.00,,,0,0
1788465246.24,4432.25,-0.00,0.00,,,0,0
1788465246.34,4432.35,-0.00,0.00,,,0,0
1788465246.46,4432.45,-0.00,0.00,,,0,0
