wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788465024.93,0.00,-0.01,28.64,,,0,0
1788465025.36,4214.82,-0.00,28.64,,,0,0
1788465025.36,4214.82,-0.00,28.64,,,0,0
1788465025.46,4214.92,-0.01,28.64,,,0,0
1788465025.56,4215.02,0.00,28.64,,,0,0
1788465025.66,4215.12,-0.01,28.64,,,0,0
1788465025.77,4215.23,0.00,28.64,,,0,0
1788465025.87,4215.32,0.00,28.64,,,0,0
1788465025.97,4215.43,0.01,28.64,,,0,0
1788465026.07,4215.52,0.01,28.64,,,0,0
1788465026.17,4215.62,0.00,28.64,,,0,0
1788465026.27,4215.73,0.01,0.00,,,0,0
1788465026.38,4215.83,0.00,0.00,,,0,0
1788465026.48,4215.93,0.01,0.00,,,0,0
1788465026.58,4216.03,-0.00,0.00,,,0,0
1788465026.68,4216.12,-0.00,0.00,,,0,0
1788465026.78,4216.22,-0.00,0.00,,,0,0
1788465026.88,4216.32,0.01,0.00,,,0,0
1788465026.98,4216.42,-0.00,0.00,,,0,0
1788465027.08,4216.52,-0.00,0.00,,,0,0
1788465027.19,4216.63,0.00,0.00,,,0,0
1788465027.28,4216.72,0.01,0.00,,,0,0
1788465027.38,4216.82,0.01,0.00,,,0,0
1788465027.48,4216.92,-0.00,0.00,,,0,0
1788465027.58,4217.02,-0.01,0.00,,,0,0
1788465027.68,4217.12,-0.00,0.00,,,0,0
1788465027.78,4217.22,-0.00,0.00,,,0,0
1788465027.88,4217.32,-0.00,0.00,,,0,0
1788465027.99,4217.42,0.01,0.00,,,0,0
1788465028.09,4217.52,0.01,0.00,,,0,0
1788465028.19,4217.63,0.01,0.00,,,0,0
1788465028.29,4217.73,-0.01,0.00,,,0,0
1788465028.39,4217.82,0.00,0.00,,,0,0
1788465028.49,4217.93,0.01,0.00,,,0,0
1788465028.59,4218.03,0.00,0.00,,,0,0
1788465028.69,4218.13,0.01,0.00,,,0,0
1788465028.79,4218.22,-0.00,0.00,,,0,0
1788465028.89,4218.32,0.00,0.00,,,0,0
1788465028.99,4218.42,0.00,0.00,,,0,0
1788465029.09,4218.52,0.01,0.00,,,0,0
1788465029.19,4218.62,0.00,0.00,,,0,0
1788465029.29,4218.72,0.00,0.00,,,0,0
1788465029.40,4218.83,0.00,0.00,,,0,0
1788465029.49,4218.92,-0.01,0.00,,,0,0
1788465029.60,4219.02,0.00,0.00,,,0,0
1788465029.70,4219.12,-0.00,0.00,,,0,0
