wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788466241.73,0.00,0.00,0.00,,,0,0
1788466242.17,69.47,0.00,0.00,,,0,0
1788466242.17,69.47,-0.00,0.00,,,0,0
1788466242.27,69.58,0.00,0.00,,,0,0
1788466242.37,69.67,0.00,0.00,,,0,0
1788466242.47,69.77,-0.00,0.00,,,0,0
1788466242.57,69.87,0.01,0.00,,,0,0
1788466242.67,69.97,-0.00,0.00,,,0,0
1788466242.77,70.07,0.00,0.00,,,0,0
1788466242.87,70.17,0.00,0.00,,,0,0
1788466242.97,70.27,0.00,0.00,,,0,0
1788466243.07,70.37,-0.00,0.00,,,0,0
1788466243.17,70.47,0.01,0.00,,,0,0
1788466243.27,70.57,0.01,0.00,,,0,0
1788466243.37,70.67,0.00,0.00,,,0,0
1788466243.47,70.77,0.00,0.00,,,0,0
1788466243.58,70.87,0.00,0.00,,,0,0
1788466243.67,70.97,0.00,0.00,,,0,0
1788466243.78,71.07,0.00,0.00,,,0,0
1788466243.88,71.17,-0.00,0.00,,,0,0
1788466243.98,71.27,0.00,0.00,,,0,0
1788466244.08,71.37,0.00,0.00,,,0,0
1788466244.18,71.47,0.01,0.00,,,0,0
1788466244.28,71.57,-0.00,0.00,,,0,0
1788466244.38,71.67,-0.00,0.00,,,0,0
1788466244.48,71.77,0.00,0.00,,,0,0
1788466244.58,71.87,0.00,0.00,,,0,0
1788466244.69,71.97,-0.00,0.00,,,0,0
1788466244.78,72.07,-0.01,0.00,,,0,0
1788466244.89,72.17,0.00,0.00,,,0,0
1788466244.99,72.27,0.00,0.00,,,0,0
1788466245.09,72.37,0.01,0.00,,,0,0
1788466245.19,72.47,0.01,0.00,,,0,0
1788466245.29,72.58,-0.00,0.00,,,0,0
1788466245.39,72.67,0.00,0.00,,,0,0
1788466245.50,72.77,-0.00,0.00,,,0,0
1788466245.60,72.87,0.00,0.00,,,0,0
1788466245.70,72.97,-0.00,0.00,,,0,0
1788466245.80,73.07,-0.00,0.00,,,0,0
1788466245.90,73.17,-0.00,0.00,,,0,0
1788466246.00,73.27,0.00,0.00,,,0,0
1788466246.10,73.37,0.01,0.00,,,0,0
1788466246.20,73.47,0.00,0.00,,,0,0
1788466246.30,73.57,0.00,0.00,,,0,0
1788466246.40,73.67,0.01,0.00,,,0,0
1788466246.50,73.77,0.00,0.00,,,0,0
1788466246.60,73.87,0.00,0.00,,,0,0
1788466246.71,73.97,-0.00,0.00,,,0,0
1788466246.81,74.07,0.01,0.00,,,0,0
1788466246.91,74.17,0.00,0.00,,,0,0
1788466247.01,74.27,0.00,0.00,,,0,0
1788466247.12,74.38,-0.00,0.00,,,0,0
1788466247.22,74.47,-0.00,0.00,,,0,0
1788466247.31,74.57,0.01,0.00,,,0,0
1788466247.42,74.67,0.01,0.00,,,0,0
1788466247.52,74.77,0.00,0.00,,,0,0
1788466247.62,74.87,0.00,0.00,,,0,0
1788466247.72,74.97,0.00,0.00,,,0,0
1788466247.82,75.07,0.01,0.00,,,0,0
1788466247.92,75.17,0.01,0.00,,,0,0
