wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788467143.41,0.00,-0.00,28.71,,,0,0
1788467143.66,957.86,-0.00,28.71,,,0,0
1788467143.66,957.87,0.00,28.71,,,0,0
1788467143.76,957.97,0.01,28.71,,,0,0
1788467143.86,958.07,0.00,28.71,,,0,0
1788467143.96,958.17,0.00,28.71,,,0,0
1788467144.06,958.27,0.00,28.71,,,0,0
1788467144.16,958.37,-0.00,28.71,,,0,0
1788467144.27,958.47,-0.01,28.71,,,0,0
1788467144.37,958.57,0.01,28.71,,,0,0
1788467144.47,958.67,-0.00,28.71,,,0,0
1788467144.57,958.77,0.01,0.00,,,0,0
1788467144.67,958.87,0.00,0.00,,,0,0
1788467144.77,958.97,0.01,0.00,,,0,0
1788467144.87,959.07,0.00,0.00,,,0,0
1788467144.97,959.17,-0.00,0.00,,,0,0
1788467145.08,959.27,0.01,0.00,,,0,0
1788467145.18,959.37,0.01,0.00,,,0,0
1788467145.28,959.47,-0.00,0.00,,,0,0
1788467145.38,959.57,-0.00,0.00,,,0,0
1788467145.48,959.67,0.01,0.00,,,0,0
1788467145.58,959.77,0.00,0.00,,,0,0
1788467145.68,959.87,0.00,0.00,,,0,0
1788467145.79,959.97,0.00,0.00,,,0,0
1788467145.89,960.07,0.00,0.00,,,0,0
1788467145.99,960.17,-0.00,0.00,,,0,0
1788467146.09,960.27,0.00,0.00,,,0,0
1788467146.19,960.37,-0.00,0.00,,,0,0
1788467146.29,960.47,-0.00,0.00,,,0,0
1788467146.39,960.57,0.00,0.00,,,0,0
1788467146.49,960.67,0.01,0.00,,,0,0
1788467146.59,960.77,-0.00,0.00,,,0,0
1788467146.69,960.87,0.01,0.00,,,0,0
1788467146.80,960.97,0.01,0.00,,,0,0
1788467146.90,961.07,-0.00,0.00,,,0,0
1788467147.00,961.17,-0.00,0.00,,,0,0
1788467147.10,961.27,0.01,0.00,,,0,0
1788467147.20,961.37,-0.00,0.00,,,0,0
1788467147.30,961.47,0.00,0.00,,,0,0
1788467147.40,961.57,-0.00,0.00,,,0,0
1788467147.50,961.67,0.00,0.00,,,0,0
1788467147.60,961.77,0.01,0.00,,,0,0
1788467147.70,961.87,-0.00,0.00,,,0,0
1788467147.81,961.97,0.00,0.00,,,0,0
1788467147.91,962.07,0.01,0.00,,,0,0
1788467148.01,962.17,0.01,0.00,,,0,0
1788467148.11,962.27,0.00,0.00,,,0,0
1788467148.21,962.37,0.00,0.00,,,0,0
1788467148.31,962.47,0.00,0.00,,,0,0
1788467148.41,962.57,-0.00,0.00,,,0,0
1788467148.51,962.67,0.00,0.00,,,0,0
1788467148.61,962.77,0.01,0.00,,,0,0
1788467148.71,962.87,0.00,0.00,,,0,0
1788467148.81,962.97,0.00,0.00,,,0,0
1788467148.91,963.07,0.01,0.00,,,0,0
1788467149.01,963.17,0.01,0.00,,,0,0
1788467149.12,963.27,0.00,0.00,,,0,0
1788467149.22,963.37,0.00,0.00,,,0,0
1788467149.32,963.47,0.00,0.00,,,0,0
1788467149.42,963.57,0.00,0.00,,,0,0
1788467149.52,963.67,0.00,0.00,,,0,0
1788467149.62,963.77,0.01,0.00,,,0,0
1788467149.72,963.87,0.00,0.00,,,0,0
1788467149.82,963.97,-0.00,0.00,,,0,0
1788467149.92,964.07,-0.00,0.00,,,0,0
1788467150.02,964.17,0.01,0.00,,,0,0
1788467150.12,964.27,-0.00,0.00,,,0,0
1788467150.22,964.37,0.00,0.00,,,0,0
