wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788477888.89,0.00,0.01,30.86,,,0,0
1788477889.23,2213.51,-0.00,30.86,,,0,0
1788477889.24,2213.51,-0.00,30.86,,,0,0
1788477889.34,2213.61,-0.00,30.86,,,0,0
1788477889.44,2213.71,0.00,30.86,,,0,0
1788477889.54,2213.81,-0.00,30.86,,,0,0
1788477889.64,2213.91,-0.01,30.86,,,0,0
1788477889.74,2214.01,0.00,30.86,,,0,0
1788477889.84,2214.11,-0.00,30.86,,,0,0
1788477889.94,2214.21,-0.01,30.86,,,0,0
1788477890.04,2214.31,-0.00,30.86,,,0,0
1788477890.14,2214.41,0.01,0.00,,,0,0
1788477890.25,2214.51,0.00,0.00,,,0,0
1788477890.35,2214.61,0.00,0.00,,,0,0
1788477890.45,2214.71,0.01,0.00,,,0,0
1788477890.55,2214.81,-0.00,0.00,,,0,0
1788477890.65,2214.91,-0.00,0.00,,,0,0
1788477890.76,2215.01,0.01,0.00,,,0,0
1788477890.86,2215.11,-0.00,0.00,,,0,0
1788477890.96,2215.21,0.00,0.00,,,0,0
1788477891.06,2215.31,0.01,0.00,,,0,0
1788477891.16,2215.41,0.01,0.00,,,0,0
1788477891.27,2215.51,0.01,0.00,,,0,0
1788477891.37,2215.61,-0.00,0.00,,,0,0
1788477891.47,2215.71,-0.01,0.00,,,0,0
1788477891.57,2215.81,-0.00,0.00,,,0,0
1788477891.67,2215.91,-0.00,0.00,,,0,0
1788477891.77,2216.01,-0.01,0.00,,,0,0
1788477891.87,2216.11,0.01,0.00,,,0,0
1788477891.97,2216.21,0.01,0.00,,,0,0
1788477892.07,2216.31,-0.00,0.00,,,0,0
1788477892.17,2216.41,-0.00,0.00,,,0,0
1788477892.27,2216.51,0.00,0.00,,,0,0
1788477892.37,2216.61,0.01,0.00,,,0,0
1788477892.47,2216.71,0.01,0.00,,,0,0
1788477892.57,2216.81,0.01,0.00,,,0,0
1788477892.67,2216.91,-0.00,0.00,,,0,0
1788477892.77,2217.01,-0.00,0.00,,,0,0
1788477892.87,2217.11,-0.00,0.00,,,0,0
1788477892.97,2217.21,0.01,0.00,,,0,0
1788477893.08,2217.31,0.00,0.00,,,0,0
1788477893.18,2217.41,0.01,0.00,,,0,0
1788477893.28,2217.51,0.00,0.00,,,0,0
1788477893.38,2217.61,-0.00,0.00,,,0,0
1788477893.48,2217.71,0.00,0.00,,,0,0
1788477893.58,2217.81,-0.00,0.00,,,0,0
1788477893.69,2217.91,-0.00,0.00,,,0,0
1788477893.79,2218.01,-0.01,0.00,,,0,0
1788477893.89,2218.11,0.01,0.00,,,0,0
1788477893.99,2218.21,0.01,0.00,,,0,0
1788477894.09,2218.31,-0.00,0.00,,,0,0
1788477894.19,2218.41,0.01,0.00,,,0,0
1788477894.29,2218.51,0.01,0.00,,,0,0
1788477894.40,2218.61,-0.00,0.00,,,0,0
1788477894.50,2218.71,0.01,0.00,,,0,0
1788477894.60,2218.81,0.00,0.00,,,0,0
1788477894.70,2218.91,0.00,0.00,,,0,0
1788477894.80,2219.01,0.01,0.00,,,0,0
1788477894.90,2219.11,0.00,0.00,,,0,0
1788477895.00,2219.21,-0.00,0.00,,,0,0
1788477895.10,2219.31,0.01,0.00,,,0,0
1788477895.20,2219.41,0.01,0.00,,,0,0
1788477895.30,2219.51,0.00,0.00,,,0,0
1788477895.40,2219.61,0.00,0.00,,,0,0
1788477895.51,2219.71,-0.00,0.00,,,0,0
1788477895.61,2219.81,-0.00,0.00,,,0,0
1788477895.71,2219.91,0.01,0.00,,,0,0
1788477895.81,2220.01,0.00,0.00,,,0,0
1788477895.91,2220.11,-0.00,0.00,,,0,0
1788477896.01,2220.21,0.01,0.00,,,0,0
1788477896.11,2220.31,0.00,0.00,,,0,0
1788477896.21,2220.41,-0.00,0.00,,,0,0
1788477896.31,2220.51,-0.00,0.00,,,0,0
1788477896.41,2220.61,0.00,0.00,,,0,0
