wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788471450.34,0.00,-0.00,30.99,,,0,0
1788471450.53,913.71,0.00,30.99,,,0,0
1788471450.53,913.72,-0.00,30.99,,,0,0
1788471450.63,913.82,-0.00,30.99,,,0,0
1788471450.73,913.92,-0.01,30.99,,,0,0
1788471450.83,914.02,0.00,30.99,,,0,0
1788471450.93,914.12,0.00,30.99,,,0,0
1788471451.03,914.22,0.01,30.99,,,0,0
1788471451.13,914.32,0.00,30.99,,,0,0
1788471451.23,914.42,-0.00,30.99,,,0,0
1788471451.33,914.52,-0.00,30.99,,,0,0
1788471451.44,914.62,0.01,0.00,,,0,0
1788471451.53,914.72,0.00,0.00,,,0,0
1788471451.63,914.82,0.01,0.00,,,0,0
1788471451.74,914.92,0.00,0.00,,,0,0
1788471451.84,915.02,-0.00,0.00,,,0,0
1788471451.94,915.12,0.00,0.00,,,0,0
1788471452.04,915.22,0.01,0.00,,,0,0
1788471452.14,915.32,-0.00,0.00,,,0,0
1788471452.24,915.42,0.00,0.00,,,0,0
1788471452.34,915.52,0.01,0.00,,,0,0
1788471452.45,915.62,-0.00,0.00,,,0,0
1788471452.54,915.72,0.00,0.00,,,0,0
1788471452.64,915.82,0.00,0.00,,,0,0
1788471452.75,915.92,-0.00,0.00,,,0,0
1788471452.85,916.02,0.00,0.00,,,0,0
1788471452.95,916.12,0.01,0.00,,,0,0
1788471453.05,916.22,-0.00,0.00,,,0,0
1788471453.15,916.32,-0.00,0.00,,,0,0
1788471453.25,916.42,0.00,0.00,,,0,0
1788471453.35,916.52,0.01,0.00,,,0,0
1788471453.45,916.62,-0.00,0.00,,,0,0
1788471453.55,916.72,0.00,0.00,,,0,0
1788471453.65,916.82,0.01,0.00,,,0,0
1788471453.76,916.92,0.00,0.00,,,0,0
1788471453.86,917.02,0.01,0.00,,,0,0
1788471453.96,917.12,0.01,0.00,,,0,0
1788471454.06,917.22,-0.00,0.00,,,0,0
1788471454.16,917.32,-0.00,0.00,,,0,0
1788471454.26,917.42,-0.01,0.00,,,0,0
1788471454.36,917.52,0.00,0.00,,,0,0
1788471454.46,917.62,0.01,0.00,,,0,0
1788471454.56,917.72,0.00,0.00,,,0,0
1788471454.66,917.82,-0.00,0.00,,,0,0
1788471454.76,917.92,0.01,0.00,,,0,0
1788471454.86,918.02,0.01,0.00,,,0,0
1788471454.96,918.12,-0.00,0.00,,,0,0
1788471455.07,918.22,0.00,0.00,,,0,0
1788471455.16,918.32,0.01,0.00,,,0,0
1788471455.27,918.42,-0.00,0.00,,,0,0
1788471455.37,918.52,0.00,0.00,,,0,0
1788471455.47,918.62,0.01,0.00,,,0,0
1788471455.57,918.72,-0.00,0.00,,,0,0
1788471455.67,918.82,-0.00,0.00,,,0,0
1788471455.77,918.92,0.01,0.00,,,0,0
1788471455.87,919.02,0.01,0.00,,,0,0
1788471455.97,919.12,0.01,0.00,,,0,0
1788471456.07,919.22,0.01,0.00,,,0,0
1788471456.17,919.32,-0.00,0.00,,,0,0
1788471456.28,919.42,0.00,0.00,,,0,0
1788471456.38,919.52,0.00,0.00,,,0,0
1788471456.48,919.62,0.00,0.00,,,0,0
1788471456.58,919.72,0.00,0.00,,,0,0
1788471456.68,919.82,0.01,0.00,,,0,0
1788471456.78,919.92,0.00,0.00,,,0,0
1788471456.88,920.02,0.01,0.00,,,0,0
1788471456.98,920.12,0.00,0.00,,,0,0
1788471457.09,920.22,-0.00,0.00,,,0,0
1788471457.18,920.32,0.01,0.00,,,0,0
1788471457.29,920.42,0.01,0.00,,,0,0
1788471457.39,920.52,-0.00,0.00,,,0,0
1788471457.49,920.62,0.00,0.00,,,0,0
1788471457.59,920.72,-0.01,0.00,,,0,0
1788471457.69,920.82,0.00,0.00,,,0,0
1788471457.79,920.92,-0.00,0.00,,,0,0
1788471457.89,921.02,0.00,0.00,,,0,0
1788471457.99,921.12,0.00,0.00,,,0,0
1788471458.09,921.22,0.00,0.00,,,0,0
1788471458.19,921.32,0.00,0.00,,,0,0
1788471458.29,921.42,-0.00,0.00,,,0,0
1788471458.39,921.52,-0.00,0.00,,,0,0
1788471458.49,921.62,0.00,0.00,,,0,0
1788471458.59,921.72,0.01,0.00,,,0,0
1788471458.69,921.82,0.00,0.00,,,0,0
1788471458.80,921.92,-0.01,0.00,,,0,0
1788471458.90,922.02,0.01,0.00,,,0,0
1788471459.00,922.12,0.01,0.00,,,0,0
1788471459.10,922.22,-0.00,0.00,,,0,0
1788471459.20,922.32,0.01,0.00,,,0,0
1788471459.30,922.42,0.01,0.00,,,0,0
1788471459.40,922.52,0.00,0.00,,,0,0
1788471459.50,922.62,-0.00,0.00,,,0,0
1788471459.61,922.72,0.00,0.00,,,0,0
1788471459.71,922.82,-0.00,0.00,,,0,0
1788471459.81,922.92,-0.00,0.00,,,0,0
1788471459.91,923.02,-0.00,0.00,,,0,0
1788471460.01,923.12,0.00,0.00,,,0,0
1788471460.11,923.22,0.01,0.00,,,0,0
1788471460.21,923.32,0.00,0.00,,,0,0
1788471460.31,923.42,-0.00,0.00,,,0,0
1788471460.43,923.52,0.01,0.00,,,0,0
1788471460.52,923.62,0.01,0.00,,,0,0
1788471460.62,923.72,0.00,0.00,,,0,0
1788471460.72,923.82,0.00,0.00,,,0,0
1788471460.84,923.92,0.00,0.00,,,0,0
1788471460.93,924.02,-0.00,0.00,,,0,0
1788471461.03,924.12,-0.00,0.00,,,0,0
1788471461.13,924.22,-0.00,0.00,,,0,0
1788471461.24,924.32,-0.00,0.00,,,0,0
1788471461.34,924.42,-0.00,0.00,,,0,0
1788471461.44,924.52,0.01,0.00,STOW_INIT,,0,1
1788471461.54,924.62,0.01,0.00,STOW_INIT,,0,0
1788471461.64,924.72,0.00,0.00,STOW_INIT,,0,0
1788471461.74,924.82,0.00,0.00,SEARCH,,0,0
1788471461.84,924.92,0.01,0.00,SEARCH,,0,0
1788471461.94,925.02,0.01,0.00,SEARCH,,0,0
1788471462.04,925.12,-0.00,0.00,SEARCH,,0,0
1788471462.14,925.22,0.00,0.00,SEARCH,,0,0
1788471462.25,925.32,-0.00,0.00,SEARCH,,0,0
1788471462.35,925.42,-0.00,0.00,SEARCH,,0,0
1788471462.45,925.52,0.00,0.00,SEARCH,,0,0
1788471462.55,925.62,0.01,0.00,SEARCH,,0,0
1788471462.65,925.72,-0.00,0.00,SEARCH,,0,0
1788471462.75,925.82,-0.00,0.00,SEARCH,,0,0
1788471462.85,925.92,0.00,0.00,SEARCH,,0,0
1788471462.95,926.02,0.01,0.00,SEARCH,,0,0
1788471463.05,926.12,0.00,0.00,SEARCH,,0,0
1788471463.15,926.22,-0.01,0.00,SEARCH,,0,0
1788471463.26,926.32,-0.00,0.00,SEARCH,,0,0
1788471463.36,926.42,0.00,0.00,SEARCH,,0,0
1788471463.46,926.52,0.00,0.00,SEARCH,,0,0
1788471463.56,926.62,-0.00,0.00,SEARCH,,0,0
1788471463.66,926.72,-0.00,0.00,SEARCH,,0,0
1788471463.76,926.82,-0.00,0.00,SEARCH,,0,0
1788471463.86,926.92,0.01,0.00,SEARCH,,0,0
1788471463.96,927.02,-0.00,0.00,SEARCH,,0,0
1788471464.07,927.12,0.00,0.00,SEARCH,,0,0
1788471464.17,927.22,0.00,0.00,SEARCH,,0,0
1788471464.27,927.32,-0.00,0.00,SEARCH,,0,0
1788471464.37,927.42,-0.00,0.00,SEARCH,,0,0
1788471464.47,927.52,-0.00,0.00,SEARCH,,0,0
1788471464.57,927.62,0.00,0.00,SEARCH,,0,0
1788471464.67,927.72,0.00,0.00,SEARCH,,0,0
1788471464.77,927.82,0.01,0.00,SEARCH,,0,0
1788471464.87,927.92,0.01,0.00,SEARCH,,0,0
1788471464.98,928.02,-0.00,0.00,SEARCH,,0,0
1788471465.08,928.12,0.00,0.00,SEARCH,,0,0
1788471465.18,928.22,-0.00,0.00,SEARCH,,0,0
1788471465.28,928.32,0.00,0.00,SEARCH,,0,0
1788471465.38,928.42,-0.00,0.00,SEARCH,,0,0
1788471465.48,928.52,0.01,0.00,SEARCH,,0,0
1788471465.58,928.62,-0.00,0.00,SEARCH,,0,0
1788471465.69,928.72,0.00,0.00,SEARCH,,0,0
1788471465.79,928.82,-0.00,0.00,SEARCH,,0,0
1788471465.89,928.92,-0.00,0.00,SEARCH,,0,0
1788471465.99,929.02,0.01,0.00,SEARCH,,0,0
1788471466.09,929.12,0.01,0.00,SEARCH,,0,0
1788471466.19,929.22,0.01,0.00,SEARCH,,0,0
1788471466.30,929.32,0.01,0.00,SEARCH,,0,0
1788471466.40,929.42,0.00,0.00,SEARCH,,0,0
1788471466.49,929.52,0.01,0.00,SEARCH,,0,0
1788471466.60,929.62,0.00,0.00,SEARCH,,0,0
1788471466.70,929.72,0.00,0.00,SEARCH,,0,0
1788471466.80,929.82,-0.00,0.00,SEARCH,,0,0
1788471466.90,929.92,-0.00,0.00,SEARCH,,0,0
1788471467.00,930.02,0.01,0.00,SEARCH,,0,0
1788471467.11,930.12,0.01,0.00,SEARCH,,0,0
1788471467.21,930.22,0.00,0.00,SEARCH,,0,0
1788471467.31,930.32,0.01,0.00,SEARCH,,0,0
1788471467.41,930.42,-0.00,0.00,SEARCH,,0,0
1788471467.51,930.52,0.00,0.00,SEARCH,,0,0
1788471467.62,930.62,0.01,0.00,SEARCH,,0,0
1788471467.71,930.72,0.00,0.00,SEARCH,,0,0
1788471467.81,930.82,0.01,0.00,SEARCH,,0,0
1788471467.91,930.92,-0.00,0.00,SEARCH,,0,0
1788471468.01,931.02,-0.00,0.00,SEARCH,,0,0
1788471468.11,931.12,0.01,0.00,SEARCH,,0,0
1788471468.21,931.22,0.01,0.00,SEARCH,,0,0
1788471468.31,931.32,-0.00,0.00,SEARCH,,0,0
1788471468.42,931.42,-0.00,0.00,SEARCH,,0,0
1788471468.52,931.52,0.00,0.00,SEARCH,,0,0
1788471468.62,931.62,-0.00,0.00,SEARCH,,0,0
1788471468.72,931.72,0.01,0.00,SEARCH,,0,0
1788471468.82,931.82,-0.00,0.00,SEARCH,,0,0
1788471468.92,931.92,-0.00,0.00,SEARCH,,0,0
1788471469.02,932.02,-0.00,0.00,SEARCH,,0,0
1788471469.12,932.12,0.00,0.00,SEARCH,,0,0
1788471469.22,932.22,-0.00,0.00,SEARCH,,0,0
1788471469.32,932.32,0.00,0.00,SEARCH,,0,0
1788471469.43,932.42,0.00,0.00,SEARCH,,0,0
1788471469.53,932.52,0.01,0.00,SEARCH,,0,0
1788471469.63,932.62,0.00,0.00,SEARCH,,0,0
1788471469.73,932.72,0.01,0.00,SEARCH,,0,0
1788471469.83,932.82,-0.00,0.00,SEARCH,,0,0
1788471469.93,932.92,-0.00,0.00,SEARCH,,0,0
1788471470.03,933.02,0.00,0.00,SEARCH,,0,0
1788471470.13,933.12,0.00,0.00,SEARCH,,0,0
1788471470.23,933.22,0.00,0.00,SEARCH,,0,0
1788471470.33,933.32,-0.00,0.00,SEARCH,,0,0
1788471470.43,933.42,0.01,0.00,SEARCH,,0,0
1788471470.53,933.52,0.00,0.00,SEARCH,,0,0
1788471470.64,933.62,-0.00,0.00,SEARCH,,0,0
1788471470.74,933.72,-0.00,0.00,SEARCH,,0,0
1788471470.84,933.82,-0.00,0.00,SEARCH,,0,0
1788471470.94,933.92,0.00,0.00,SEARCH,,0,0
1788471471.04,934.02,0.01,0.00,SEARCH,,0,0
1788471471.14,934.12,0.00,0.00,SEARCH,,0,0
1788471471.24,934.22,0.00,0.00,SEARCH,,0,0
1788471471.34,934.32,-0.00,0.00,SEARCH,,0,0
1788471471.44,934.42,-0.00,0.00,SEARCH,,0,0
1788471471.54,934.52,0.00,0.00,SEARCH,,0,0
1788471471.64,934.62,-0.00,0.00,SEARCH,,0,0
1788471471.75,934.72,0.01,0.00,SEARCH,,0,0
1788471471.85,934.82,0.00,0.00,SEARCH,,0,0
1788471471.95,934.92,0.01,0.00,SEARCH,,0,0
1788471472.05,935.02,0.01,0.00,SEARCH,,0,0
1788471472.15,935.12,0.00,0.00,SEARCH,,0,0
1788471472.25,935.22,0.00,0.00,SEARCH,,0,0
1788471472.35,935.32,0.00,0.00,SEARCH,,0,0
1788471472.45,935.42,0.00,0.00,SEARCH,,0,0
1788471472.55,935.52,0.00,0.00,SEARCH,,0,0
