wall,sim,lingueta_mm,lamina_deg,estado,fase,armvel_nz,armvel_n
1788470829.53,0.00,0.00,29.40,,,0,0
1788470829.79,303.15,0.01,29.40,,,0,0
1788470829.80,303.16,-0.01,29.40,,,0,0
1788470829.89,303.25,0.00,29.40,,,0,0
1788470829.99,303.35,0.00,29.40,,,0,0
1788470830.10,303.45,0.01,29.40,,,0,0
1788470830.20,303.55,-0.00,29.40,,,0,0
1788470830.30,303.65,-0.00,29.40,,,0,0
1788470830.40,303.75,-0.00,29.40,,,0,0
1788470830.50,303.85,-0.01,29.40,,,0,0
1788470830.60,303.95,0.00,29.40,,,0,0
1788470830.70,304.05,0.00,0.00,,,0,0
1788470830.80,304.15,0.00,0.00,,,0,0
1788470830.90,304.25,-0.01,0.00,,,0,0
1788470831.00,304.36,-0.00,0.00,,,0,0
1788470831.10,304.45,0.00,0.00,,,0,0
1788470831.20,304.55,0.01,0.00,,,0,0
1788470831.30,304.65,-0.00,0.00,,,0,0
1788470831.41,304.75,0.01,0.00,,,0,0
1788470831.51,304.85,0.01,0.00,,,0,0
1788470831.61,304.95,-0.00,0.00,,,0,0
1788470831.71,305.06,0.01,0.00,,,0,0
1788470831.81,305.15,0.01,0.00,,,0,0
1788470831.92,305.25,0.00,0.00,,,0,0
1788470832.02,305.35,0.01,0.00,,,0,0
1788470832.12,305.45,-0.00,0.00,,,0,0
1788470832.22,305.56,0.01,0.00,,,0,0
1788470832.32,305.65,0.00,0.00,,,0,0
1788470832.43,305.76,-0.00,0.00,,,0,0
1788470832.53,305.86,0.00,0.00,,,0,0
1788470832.64,305.96,0.00,0.00,,,0,0
1788470832.74,306.06,0.00,0.00,,,0,0
1788470832.85,306.16,-0.00,0.00,,,0,0
1788470832.95,306.25,-0.00,0.00,,,0,0
1788470833.05,306.36,-0.00,0.00,,,0,0
1788470833.15,306.46,0.01,0.00,,,0,0
1788470833.25,306.55,0.00,0.00,,,0,0
1788470833.35,306.65,0.01,0.00,,,0,0
1788470833.45,306.75,0.00,0.00,,,0,0
1788470833.55,306.85,0.00,0.00,,,0,0
1788470833.65,306.95,-0.00,0.00,,,0,0
1788470833.76,307.05,-0.00,0.00,,,0,0
1788470833.86,307.15,0.00,0.00,,,0,0
1788470833.96,307.25,0.00,0.00,,,0,0
1788470834.07,307.36,0.01,0.00,,,0,0
1788470834.18,307.46,0.00,0.00,,,0,0
1788470834.27,307.55,0.01,0.00,,,0,0
1788470834.38,307.65,0.00,0.00,,,0,0
1788470834.48,307.75,0.00,0.00,,,0,0
1788470834.59,307.86,0.00,0.00,,,0,0
1788470834.69,307.95,0.00,0.00,,,0,0
